pair,comparison_id,average_distance,left,right,left_right,right_left,round,target,A_LH_referent,A_RH_referent,B_LH_referent,B_RH_referent,gesture_similarity_coding,A_begin_hmsm,A_begin_msec,A_end_hmsm,A_end_msec,A_duration_msec,A_round,A_trial,A_target,A_hands,B_begin_hmsm,B_begin_msec,B_end_hmsm,B_end_msec,B_duration_msec,B_round,B_trial,B_target,B_hands,pairnr,include,speaker_1,speaker_2,handedness,position,shape,movement,orientation,n_hand_A,n_hand_B,handedness_one_or_both,n_features_original,n_features,n_features_shape_movement,duration_diff,duration_diff_abs,A_begin_msec_adj,A_end_msec_adj,A_duration_msec_adj,B_begin_msec_adj,B_end_msec_adj,B_duration_msec_adj,min_duration_adj,hands_dtw
pair13,237,0.9653333710391968,1.0017938831355042,0.9288728589428894,0.9289640622229139,1.002531246049363,R1-R2,11,11C,11C,11C,11C,H1P1S0M1R0,00:18:18.740,1098740,00:18:19.137,1099137,397,R2,2.6,11,ppA_both,00:05:50.350,350350,00:05:50.391,350391,41,R1,1.7,11,ppB_both,13,1,B,A,1,1,0,1,0,2,2,1,3,3,1,356,356,1098740.0,1099137.0,397.0,350205.5,350535.5,330.0,330.0,both
pair13,238,0.8602970426830432,0.899622703530796,0.8209713818352904,0.8252273272406576,0.8978731936286,R1-R2,11,11C,11C,11C,11C,H1P1S0M0R0,00:18:18.740,1098740,00:18:19.137,1099137,397,R2,2.6,11,ppA_both,00:05:51.578,351578,00:05:52.018,352018,440,R1,1.7,11,ppB_both,13,1,B,A,1,1,0,0,0,2,2,1,2,2,0,-43,43,1098740.0,1099137.0,397.0,351578.0,352018.0,440.0,397.0,both
pair13,239,0.9869854244499731,0.8253637490677781,1.148607099832168,0.8261127433294273,1.221327767059241,R1-R2,11,11C,11C,11C,11C,H1P1S0M0R0,00:18:18.740,1098740,00:18:19.137,1099137,397,R2,2.6,11,ppA_both,00:06:07.153,367153,00:06:07.472,367472,319,R1,1.7,11,ppB_both,13,1,B,A,1,1,0,0,0,2,2,1,2,2,0,78,78,1098740.0,1099137.0,397.0,367147.5,367477.5,330.0,330.0,both
pair13,240,0.9772395953405746,0.9407555119360603,1.013723678745089,0.9868497699039915,1.047054879238764,R1-R2,11,11C,11C,11C,11C,H1P1S0M0R0,00:18:18.740,1098740,00:18:19.137,1099137,397,R2,2.6,11,ppA_both,00:06:09.348,369348,00:06:10.194,370194,846,R1,1.7,11,ppB_both,13,1,B,A,1,1,0,0,0,2,2,1,2,2,0,-449,449,1098740.0,1099137.0,397.0,369348.0,370194.0,846.0,397.0,both
pair13,241,1.3645771394472395,1.0006381225855296,1.3645771394472395,1.1193376500803693,1.256836214332415,R1-R2,12,,12A,,12A,H1P0S1M0R1,00:15:29.617,929617,00:15:30.777,930777,1160,R1,1.16,12,ppA_right,00:18:26.883,1106883,00:18:27.232,1107232,349,R2,2.7,12,ppB_right,13,1,A,B,1,0,1,0,1,1,1,1,3,3,1,811,811,929617.0,930777.0,1160.0,1106883.0,1107232.0,349.0,349.0,right
pair13,242,1.3617826511076934,0.9190205836338468,1.3617826511076934,1.0469386227822033,1.2155882548623715,R1-R2,12,,12A,,12A,H1P0S0M1R0,00:15:31.089,931089,00:15:31.169,931169,80,R1,1.16,12,ppA_right,00:18:26.883,1106883,00:18:27.232,1107232,349,R2,2.7,12,ppB_right,13,1,A,B,1,0,0,1,0,1,1,1,2,2,1,-269,269,930964.0,931294.0,330.0,1106883.0,1107232.0,349.0,330.0,right
pair13,243,0.943302686953561,0.943302686953561,0.9604247481435798,1.0428651450619666,1.3757326998755053,R1-R2,12,12C,,12C,,H1P1S0M0R0,00:18:45.725,1125725,00:18:45.838,1125838,113,R2,2.7,12,ppA_left,00:15:14.596,914596,00:15:15.036,915036,440,R1,1.16,12,ppB_left,13,1,B,A,1,1,0,0,0,1,1,1,2,2,0,-327,327,1125616.5,1125946.5,330.0,914596.0,915036.0,440.0,330.0,left
pair13,244,1.1019707546987374,0.8689182270837333,1.1019707546987374,1.0303933416773734,1.1421108209862652,R1-R2,12,,12A,,12A,H1P1S1M0R1,00:18:46.336,1126336,00:18:47.177,1127177,841,R2,2.7,12,ppA_right,00:15:28.363,928363,00:15:29.324,929324,961,R1,1.16,12,ppB_right,13,1,B,A,1,1,1,0,1,1,1,1,4,4,1,-120,120,1126336.0,1127177.0,841.0,928363.0,929324.0,961.0,841.0,right
pair13,245,1.2140025283829157,0.9381567996935256,1.2140025283829157,1.0554416887168308,1.1342663126447294,R2,12,,12A,,12A,H1P0S1M0R1,00:18:46.336,1126336,00:18:47.177,1127177,841,R2,2.7,12,ppA_right,00:18:26.883,1106883,00:18:27.232,1107232,349,R2,2.7,12,ppB_right,13,1,B,A,1,0,1,0,1,1,1,1,3,3,1,492,492,1126336.0,1127177.0,841.0,1106883.0,1107232.0,349.0,349.0,right
pair13,246,0.9477963906063185,0.871699392303064,1.023893388909573,0.7997864481226742,1.086226046486118,R2,"13, 14",main,main,main,main,H1P1S0M0R0,00:19:30.114,1170114,00:19:30.194,1170194,80,R2,2.1,13,ppA_both,00:15:47.947,947947,00:15:48.626,948626,679,R2,2.1,14,ppB_both,13,0,B,A,1,1,0,0,0,2,2,1,2,2,0,-599,599,1169989.0,1170319.0,330.0,947947.0,948626.0,679.0,330.0,both
pair13,247,0.8117379827816575,0.6929648228242268,0.8117379827816575,0.9278117646289193,1.073582569487837,R1-R2,13,,13A,,13A,H1P1S1M0R1,00:19:30.500,1170500,00:19:31.300,1171300,800,R2,2.1,13,ppA_right,00:02:44.694,164694,00:02:46.507,166507,1813,R1,1.5,13,ppB_right,13,1,B,A,1,1,1,0,1,1,1,1,4,4,1,-1013,1013,1170500.0,1171300.0,800.0,164694.0,166507.0,1813.0,800.0,right
pair13,248,1.0162582279587107,0.7837342957906722,1.248782160126749,1.0314905570425872,1.1498096982204644,R1-R2,13,13D,13D,13D,13D,H1P1S0M0R1,00:19:32.514,1172514,00:19:32.594,1172594,80,R2,2.1,13,ppA_both,00:02:42.634,162634,00:02:43.075,163075,441,R1,1.5,13,ppB_both,13,1,B,A,1,1,0,0,1,2,2,1,3,3,0,-361,361,1172389.0,1172719.0,330.0,162634.0,163075.0,441.0,330.0,both
pair13,249,0.7557711890611994,0.6166755888685271,0.7557711890611994,0.9509647708986292,1.0651680762510185,R1-R2,13,,13A,,13A,H0P1S0M0R0,00:19:37.560,1177560,00:19:38.939,1178939,1379,R2,2.1,13,ppA_right,00:02:44.694,164694,00:02:46.507,166507,1813,R1,1.5,13,ppB_right,13,1,B,A,0,1,0,0,0,1,1,1,1,2,0,-434,434,1177560.0,1178939.0,1379.0,164694.0,166507.0,1813.0,1379.0,right
pair13,250,0.9870710303612851,0.7137054863346639,1.2604365743879062,1.073049516263626,1.116086834340338,R1-R2,13,13D,13D,13D,13D,H1P1S0M0R0,00:19:45.978,1185978,00:19:46.659,1186659,681,R2,2.1,13,ppA_both,00:02:42.634,162634,00:02:43.075,163075,441,R1,1.5,13,ppB_both,13,1,B,A,1,1,0,0,0,2,2,1,2,2,0,240,240,1185978.0,1186659.0,681.0,162634.0,163075.0,441.0,441.0,both
pair13,251,1.1555191625216736,1.0184966366226962,1.292541688420651,1.0562207628363312,1.1821870313151022,R2,"13, 14",main,13D,main,main,H1P1S0M0R0,00:19:47.031,1187031,00:19:47.350,1187350,319,R2,2.1,13,ppA_both,00:15:47.947,947947,00:15:48.626,948626,679,R2,2.1,14,ppB_both,13,0,B,A,1,1,0,0,0,2,2,1,2,2,0,-360,360,1187025.5,1187355.5,330.0,947947.0,948626.0,679.0,330.0,both
pair13,252,0.952880248461808,0.6055174930468513,1.3002430038767645,1.0827776831989362,1.0305206420973068,R1-R2,13,main,13D,13D,13D,H1P1S1M0R0,00:19:47.031,1187031,00:19:47.350,1187350,319,R2,2.1,13,ppA_both,00:02:42.634,162634,00:02:43.075,163075,441,R1,1.5,13,ppB_both,13,0,B,A,1,1,1,0,0,2,2,1,3,3,1,-122,122,1187025.5,1187355.5,330.0,162634.0,163075.0,441.0,330.0,both
pair13,253,0.8689412674320866,0.9336908681208952,0.8689412674320866,1.1832854456501736,0.9191758013734483,R1-R2,13,13A,,,13A,H0P0S1M0R1,00:02:47.807,167807,00:02:48.311,168311,504,R1,1.5,13,ppA_left,00:19:50.941,1190941,00:19:51.708,1191708,767,R2,2.1,13,ppB_right,13,1,A,B,0,0,1,0,1,1,1,1,2,3,1,-263,263,167807.0,168311.0,504.0,1190941.0,1191708.0,767.0,504.0,left_right
pair13,254,0.7467194080590215,0.8884231614450545,0.7467194080590215,1.0467333465255122,1.0246517897052552,R2,13,,13A,,13A,H1P1S1M1R1,00:19:30.500,1170500,00:19:31.300,1171300,800,R2,2.1,13,ppA_right,00:19:50.941,1190941,00:19:51.708,1191708,767,R2,2.1,13,ppB_right,13,1,A,B,1,1,1,1,1,1,1,1,5,5,2,33,33,1170500.0,1171300.0,800.0,1190941.0,1191708.0,767.0,767.0,right
pair13,255,0.6899244652691294,0.8645218940255923,0.6899244652691294,1.0663748063613896,1.0888118820196049,R2,13,,13A,,13A,H1P1S1M1R1,00:19:37.560,1177560,00:19:38.939,1178939,1379,R2,2.1,13,ppA_right,00:19:50.941,1190941,00:19:51.708,1191708,767,R2,2.1,13,ppB_right,13,1,A,B,1,1,1,1,1,1,1,1,5,5,2,612,612,1177560.0,1178939.0,1379.0,1190941.0,1191708.0,767.0,767.0,right
pair13,256,0.7167129271759701,0.8552873561642987,0.7167129271759701,1.0155099653305142,1.1483788041408545,R1-R2,13,,13A,,13A,H1P1S1M1R1,00:19:51.955,1191955,00:19:52.556,1192556,601,R2,2.1,13,ppA_right,00:02:44.694,164694,00:02:46.507,166507,1813,R1,1.5,13,ppB_right,13,1,B,A,1,1,1,1,1,1,1,1,5,5,2,-1212,1212,1191955.0,1192556.0,601.0,164694.0,166507.0,1813.0,601.0,right
pair13,257,0.6804832431420025,1.0369383435977286,0.6804832431420025,1.3135224344232999,1.1599976743876246,R2,13,,13A,,13A,H1P1S1M1R1,00:19:51.955,1191955,00:19:52.556,1192556,601,R2,2.1,13,ppA_right,00:19:50.941,1190941,00:19:51.708,1191708,767,R2,2.1,13,ppB_right,13,1,B,A,1,1,1,1,1,1,1,1,5,5,2,-166,166,1191955.0,1192556.0,601.0,1190941.0,1191708.0,767.0,601.0,right
pair13,258,0.9552424155147701,0.6856144968848741,1.224870334144666,1.1273134711431043,1.0508734317632153,R1-R2,15,15C,15C,15C,15C,H1P1S0M0R0,00:20:10.683,1210683,00:20:10.763,1210763,80,R2,2.12,15,ppA_both,00:01:54.698,114698,00:01:55.178,115178,480,R1,1.3,15,ppB_both,13,1,B,A,1,1,0,0,0,2,2,1,2,2,0,-400,400,1210558.0,1210888.0,330.0,114698.0,115178.0,480.0,330.0,both
pair13,259,0.9493981565152305,0.802800355122093,1.095995957908368,1.2202998010642956,0.9252463885174234,R1-R2,15,15C,15C,15C,15C,H1P1S0M0R0,00:20:10.683,1210683,00:20:10.763,1210763,80,R2,2.12,15,ppA_both,00:01:56.648,116648,00:01:57.008,117008,360,R1,1.3,15,ppB_both,13,1,B,A,1,1,0,0,0,2,2,1,2,2,0,-280,280,1210558.0,1210888.0,330.0,116648.0,117008.0,360.0,330.0,both
pair13,260,1.0034681596341049,0.8192614341713168,1.1876748850968928,1.2259533266912004,0.9910987202525937,R1-R2,15,15C,15C,15C,15C,H1P1S0M0R0,00:20:10.683,1210683,00:20:10.763,1210763,80,R2,2.12,15,ppA_both,00:01:58.619,118619,00:01:59.179,119179,560,R1,1.3,15,ppB_both,13,1,B,A,1,1,0,0,0,2,2,1,2,2,0,-480,480,1210558.0,1210888.0,330.0,118619.0,119179.0,560.0,330.0,both
pair13,261,0.9731139780658117,0.94213766763774,1.0040902884938834,0.7654449139644137,1.1020399495926747,R2,"15, 14",main,main,main,main,H0P1S0M0R0,00:20:11.185,1211185,00:20:11.680,1211680,495,R2,2.12,15,ppA_both,00:15:47.947,947947,00:15:48.626,948626,679,R2,2.1,14,ppB_both,13,0,B,A,0,1,0,0,0,2,2,1,1,2,0,-184,184,1211185.0,1211680.0,495.0,947947.0,948626.0,679.0,495.0,both
pair13,262,0.84653417685,0.84653417685,1.1536162052177599,1.1100909394385297,1.1964337434404764,R1-R2,15,,15D,15D,,H0P0S0M0R1,00:20:17.587,1217587,00:20:17.787,1217787,200,R2,2.12,15,ppA_right,00:02:10.585,130585,00:02:10.838,130838,253,R1,1.3,15,ppB_left,13,1,B,A,0,0,0,0,1,1,1,1,1,2,0,-53,53,1217522.0,1217852.0,330.0,130546.5,130876.5,330.0,330.0,right_left
pair13,263,1.3398612249132607,0.9776105226861735,1.3398612249132607,1.380111701626658,1.1268682093378342,R1-R2,15,,15B,,15B,H1P0S0M0R0,00:20:20.912,1220912,00:20:21.153,1221153,241,R2,2.12,15,ppA_right,00:02:05.365,125365,00:02:05.926,125926,561,R1,1.3,15,ppB_right,13,1,B,A,1,0,0,0,0,1,1,1,1,1,0,-320,320,1220867.5,1221197.5,330.0,125365.0,125926.0,561.0,330.0,right
pair13,264,0.8892741665106234,0.8892741665106234,1.1215004513756799,1.2577574010345665,1.4216419053490998,R1-R2,15,15D,,15D,,H1P0S0M0R0,00:20:28.480,1228480,00:20:28.721,1228721,241,R2,2.12,15,ppA_left,00:02:10.585,130585,00:02:10.838,130838,253,R1,1.3,15,ppB_left,13,1,B,A,1,0,0,0,0,1,1,1,1,1,0,-12,12,1228435.5,1228765.5,330.0,130546.5,130876.5,330.0,330.0,left
pair13,265,0.9586118784874713,0.6741381781104537,1.2430855788644888,1.1527139862917504,1.0666870527053556,R1-R2,15,15C,15C,15C,15C,H1P1S0M1R0,00:20:29.752,1229752,00:20:29.872,1229872,120,R2,2.12,15,ppA_both,00:01:54.698,114698,00:01:55.178,115178,480,R1,1.3,15,ppB_both,13,1,B,A,1,1,0,1,0,2,2,1,3,3,1,-360,360,1229647.0,1229977.0,330.0,114698.0,115178.0,480.0,330.0,both
pair13,266,0.9504564913324876,0.7921746978443432,1.108738284820632,1.2423130552724142,0.9384381398299485,R1-R2,15,15C,15C,15C,15C,H1P1S0M0R0,00:20:29.752,1229752,00:20:29.872,1229872,120,R2,2.12,15,ppA_both,00:01:56.648,116648,00:01:57.008,117008,360,R1,1.3,15,ppB_both,13,1,B,A,1,1,0,0,0,2,2,1,2,2,0,-240,240,1229647.0,1229977.0,330.0,116648.0,117008.0,360.0,330.0,both
pair13,267,1.0036725243892213,0.8080758762960121,1.1992691724824303,1.2460193584438077,0.9978472419988064,R1-R2,15,15C,15C,15C,15C,H1P1S0M1R0,00:20:29.752,1229752,00:20:29.872,1229872,120,R2,2.12,15,ppA_both,00:01:58.619,118619,00:01:59.179,119179,560,R1,1.3,15,ppB_both,13,1,B,A,1,1,0,1,0,2,2,1,3,3,1,-440,440,1229647.0,1229977.0,330.0,118619.0,119179.0,560.0,330.0,both
pair13,268,0.9374582413869181,0.6794995315267481,1.195416951247088,1.0963430512929189,1.0562445533960907,R1-R2,15,15C,15C,15C,15C,H1P1S0M0R0,00:20:30.163,1230163,00:20:30.713,1230713,550,R2,2.12,15,ppA_both,00:01:54.698,114698,00:01:55.178,115178,480,R1,1.3,15,ppB_both,13,1,B,A,1,1,0,0,0,2,2,1,2,2,0,70,70,1230163.0,1230713.0,550.0,114698.0,115178.0,480.0,480.0,both
pair13,269,0.9254416366066419,0.7865040680713782,1.0643792051419056,1.1829043283237417,0.93738330476619,R1-R2,15,15C,15C,15C,15C,H1P1S0M0R0,00:20:30.163,1230163,00:20:30.713,1230713,550,R2,2.12,15,ppA_both,00:01:56.648,116648,00:01:57.008,117008,360,R1,1.3,15,ppB_both,13,1,B,A,1,1,0,0,0,2,2,1,2,2,0,190,190,1230163.0,1230713.0,550.0,116648.0,117008.0,360.0,360.0,both
pair13,270,0.9784606189783647,0.8026908884302623,1.154230349526467,1.1873003404341367,0.9971613643478042,R1-R2,15,15C,15C,15C,15C,H1P1S0M0R0,00:20:30.163,1230163,00:20:30.713,1230713,550,R2,2.12,15,ppA_both,00:01:58.619,118619,00:01:59.179,119179,560,R1,1.3,15,ppB_both,13,1,B,A,1,1,0,0,0,2,2,1,2,2,0,-10,10,1230163.0,1230713.0,550.0,118619.0,119179.0,560.0,550.0,both
pair14,271,1.1859947051726927,0.29051618870642826,1.1859947051726927,1.0364728790559274,1.298649429436261,R1,9,,09D,,09D,H1P1S1M0R0,00:00:34.084,34084,00:00:34.844,34844,760,R1,1.1,9,ppA_right,00:00:17.127,17127,00:00:17.247,17247,120,R1,1.1,9,ppB_right,14,1,B,A,1,1,1,0,0,1,1,1,3,3,1,640,640,34084.0,34844.0,760.0,17022.0,17352.0,330.0,330.0,right
pair14,272,0.6640148069371169,0.24687467422978998,0.6640148069371169,1.0731831579770146,1.5642771206980697,R1,9,,09A,,09A,H1P1S0M0R0,00:00:38.002,38002,00:00:39.190,39190,1188,R1,1.1,9,ppA_right,00:00:37.453,37453,00:00:37.815,37815,362,R1,1.1,9,ppB_right,14,1,B,A,1,1,0,0,0,1,1,1,2,2,0,826,826,38002.0,39190.0,1188.0,37453.0,37815.0,362.0,362.0,right
pair14,273,0.6200781464696589,0.2547599957831554,0.6200781464696589,1.338172761773049,1.2017361112744576,R1,9,,09A,,09A,H1P1S1M0R1,00:00:38.002,38002,00:00:39.190,39190,1188,R1,1.1,9,ppA_right,00:00:38.951,38951,00:00:39.118,39118,167,R1,1.1,9,ppB_right,14,1,A,B,1,1,1,0,1,1,1,1,4,4,1,1021,1021,38002.0,39190.0,1188.0,38869.5,39199.5,330.0,330.0,right
pair14,274,0.6018166312704825,0.2717276795552584,0.6018166312704825,1.3968281774462799,1.2036118483437424,R1,9,,09A,,09A,H1P1S1M0R1,00:00:38.002,38002,00:00:39.190,39190,1188,R1,1.1,9,ppA_right,00:00:39.150,39150,00:00:39.324,39324,174,R1,1.1,9,ppB_right,14,1,A,B,1,1,1,0,1,1,1,1,4,4,1,1014,1014,38002.0,39190.0,1188.0,39072.0,39402.0,330.0,330.0,right
pair14,275,0.6230830601345261,0.8023467546452363,0.4438193656238158,0.5434570077109457,1.1369077840986923,R1,14,14B+14D,14B+14D,14B+14D,14B+14D,H1P1S0M1R1,00:02:25.648,145648,00:02:28.888,148888,3240,R1,1.4,14,ppA_both,00:02:23.876,143876,00:02:25.715,145715,1839,R1,1.4,14,ppB_both,14,1,B,A,1,1,0,1,1,2,2,1,4,4,1,1401,1401,145648.0,148888.0,3240.0,143876.0,145715.0,1839.0,1839.0,both
pair14,276,1.2509089846701757,1.301914210789769,1.1999037585505825,1.205941417541957,1.3182983697861428,R1,16,16B,16B,16B,16B,H1P1S0M0R0,00:03:10.350,190350,00:03:11.710,191710,1360,R1,1.6,16,ppA_both,00:03:16.560,196560,00:03:18.040,198040,1480,R1,1.6,16,ppB_both,14,1,A,B,1,1,0,0,0,2,2,1,2,2,0,-120,120,190350.0,191710.0,1360.0,196560.0,198040.0,1480.0,1360.0,both
pair14,277,1.120836616408764,1.244653586142285,0.9970196466752429,1.2446935449983074,1.1374346497318366,R1,16,,16B,16B,16B,H0P1S0M0R0,00:03:07.808,187808,00:03:08.368,188368,560,R1,1.6,16,ppA_right,00:03:16.560,196560,00:03:18.040,198040,1480,R1,1.6,16,ppB_both,14,1,A,B,0,1,0,0,0,1,2,0,1,1,0,-920,920,187808.0,188368.0,560.0,196560.0,198040.0,1480.0,560.0,both
pair14,278,1.041232687678274,0.5141551234229408,1.041232687678274,1.2440207948149558,1.1785212300873367,R1,16,,16D,,16D,H1P1S1M0R0,00:03:26.243,206243,00:03:27.443,207443,1200,R1,1.6,16,ppA_right,00:03:23.840,203840,00:03:25.578,205578,1738,R1,1.6,16,ppB_right,14,1,B,A,1,1,1,0,0,1,1,1,3,3,1,-538,538,206243.0,207443.0,1200.0,203840.0,205578.0,1738.0,1200.0,right
pair14,279,0.8629302592793832,0.4564300848168365,0.8629302592793832,0.8007835973342352,1.0094888535913806,R1,12,,12C,,12C,H1P1S1M1R1,00:08:18.030,498030,00:08:18.510,498510,480,R1,1.16,12,ppA_right,00:08:20.524,500524,00:08:20.964,500964,440,R1,1.16,12,ppB_right,14,1,A,B,1,1,1,1,1,1,1,1,5,5,2,40,40,498030.0,498510.0,480.0,500524.0,500964.0,440.0,440.0,right
pair14,280,0.8601858567408989,0.939187998507274,0.7811837149745239,0.9432079508628486,0.9412991732405748,R1,12,,12C,12C,12C,H0P1S1M1R1,00:08:18.030,498030,00:08:18.510,498510,480,R1,1.16,12,ppA_right,00:08:22.101,502101,00:08:23.104,503104,1003,R1,1.16,12,ppB_both,14,1,A,B,0,1,1,1,1,1,2,0,4,4,2,-523,523,498030.0,498510.0,480.0,502101.0,503104.0,1003.0,480.0,both
pair14,281,1.0043196359336672,1.0569130016234287,0.9517262702439055,1.2906568364701871,0.8161857399325312,R1-R2,14,14C,14C,14C,14C,H1P1S0M0R0,00:02:20.058,140058,00:02:20.136,140136,78,R1,1.4,14,ppA_both,00:08:32.491,512491,00:08:33.194,513194,703,R2,2.1,14,ppB_both,14,1,A,B,1,1,0,0,0,2,2,1,2,2,0,-625,625,139932.0,140262.0,330.0,512491.0,513194.0,703.0,330.0,both
pair14,282,0.9335123597449184,1.178539014219622,0.6884857052702148,0.8742474547287821,1.0848310466154671,R1-R2,14,,14C,14C,14C,H1P1S0M0R0,00:02:21.678,141678,00:02:23.284,143284,1606,R1,1.4,14,ppA_right,00:08:32.491,512491,00:08:33.194,513194,703,R2,2.1,14,ppB_both,14,1,A,B,1,1,0,0,0,1,2,0,2,1,0,903,903,141678.0,143284.0,1606.0,512491.0,513194.0,703.0,703.0,both
pair14,283,0.9519407078130322,1.1734138455619658,0.7304675700640987,1.1430439993912098,1.02887571037241,R1-R2,14,14C,14C,,14C,H0P1S0M0R0,00:02:20.058,140058,00:02:20.136,140136,78,R1,1.4,14,ppA_both,00:09:09.157,549157,00:09:10.055,550055,898,R2,2.1,14,ppB_right,14,1,A,B,0,1,0,0,0,2,1,0,1,1,0,-820,820,139932.0,140262.0,330.0,549157.0,550055.0,898.0,330.0,both
pair14,284,0.8592709280915932,0.7988893057725691,0.8592709280915932,1.1118009399446198,0.9282511673732227,R1-R2,14,,14C,,14C,H1P1S0M0R0,00:02:21.678,141678,00:02:23.284,143284,1606,R1,1.4,14,ppA_right,00:09:09.157,549157,00:09:10.055,550055,898,R2,2.1,14,ppB_right,14,1,A,B,1,1,0,0,0,1,1,1,2,2,0,708,708,141678.0,143284.0,1606.0,549157.0,550055.0,898.0,898.0,right
pair14,285,0.8553048839621766,1.034444909169261,0.6761648587550924,1.0568991002080417,0.8544747328731501,R2,14,14C,14C,14C,14C,H1P1S0M0R0,00:09:11.747,551747,00:09:12.067,552067,320,R2,2.1,14,ppA_both,00:08:32.491,512491,00:08:33.194,513194,703,R2,2.1,14,ppB_both,14,1,B,A,1,1,0,0,0,2,2,1,2,2,0,-383,383,551742.0,552072.0,330.0,512491.0,513194.0,703.0,330.0,both
pair14,286,1.0176160662135039,0.9644010921193741,1.0708310403076335,0.9858548114081546,1.0762021567895936,R2,14,14C,14C,,14C,H0P1S0M0R0,00:09:11.747,551747,00:09:12.067,552067,320,R2,2.1,14,ppA_both,00:09:09.157,549157,00:09:10.055,550055,898,R2,2.1,14,ppB_right,14,1,B,A,0,1,0,0,0,2,1,0,1,1,0,-578,578,551742.0,552072.0,330.0,549157.0,550055.0,898.0,330.0,both
pair14,287,0.9837470739563445,1.0733927552658222,0.8941013926468667,1.2551001416107144,0.837939289393369,R1-R2,14,14C,14C,14C,14C,H1P1S1M0R1,00:02:20.058,140058,00:02:20.136,140136,78,R1,1.4,14,ppA_both,00:09:12.423,552423,00:09:12.783,552783,360,R2,2.1,14,ppB_both,14,1,A,B,1,1,1,0,1,2,2,1,4,4,1,-282,282,139932.0,140262.0,330.0,552423.0,552783.0,360.0,330.0,both
pair14,288,1.1704681177502618,1.09949869810743,1.2414375373930937,1.2524837212661877,1.1244985788945574,R2,14,14C,14C,14C,14C,H1P1S1M1R1,00:09:11.747,551747,00:09:12.067,552067,320,R2,2.1,14,ppA_both,00:09:12.423,552423,00:09:12.783,552783,360,R2,2.1,14,ppB_both,14,1,A,B,1,1,1,1,1,2,2,1,5,5,2,-40,40,551742.0,552072.0,330.0,552423.0,552783.0,360.0,330.0,both
pair14,289,0.8550288999193634,0.7210985094746135,0.9889592903641132,1.0340097926599194,0.921244925117734,R1-R2,14,,14C,14C,14C,H0P1S1M1R1,00:02:21.678,141678,00:02:23.284,143284,1606,R1,1.4,14,ppA_right,00:09:12.423,552423,00:09:12.783,552783,360,R2,2.1,14,ppB_both,14,1,A,B,0,1,1,1,1,1,2,0,4,4,2,1246,1246,141678.0,143284.0,1606.0,552423.0,552783.0,360.0,360.0,both
pair14,290,0.7226558932235702,0.9021463462356506,0.5431654402114897,0.6141359688441268,1.2231689374064774,R1-R2,14,14B+14D,14B+14D,14B+14D,14B+14D,H1P1S0M1R1,00:09:13.498,553498,00:09:13.820,553820,322,R2,2.1,14,ppA_both,00:02:23.876,143876,00:02:25.715,145715,1839,R1,1.4,14,ppB_both,14,1,B,A,1,1,0,1,1,2,2,1,4,4,1,-1517,1517,553494.0,553824.0,330.0,143876.0,145715.0,1839.0,330.0,both
pair14,291,0.5911348978743126,0.9115990746578839,0.27067072109074136,0.6065553799659503,1.0174222151004237,R2,14,14B+14D,14B+14D,,14D,H0P1S0M1R1,00:09:13.498,553498,00:09:13.820,553820,322,R2,2.1,14,ppA_both,00:08:38.512,518512,00:08:40.032,520032,1520,R2,2.1,14,ppB_right,14,1,B,A,0,1,0,1,1,2,1,0,3,3,1,-1198,1198,553494.0,553824.0,330.0,518512.0,520032.0,1520.0,330.0,both
pair14,292,1.1325609360587892,1.2800350759062424,0.9850867962113359,1.5361426754883551,1.2454472956929963,R1-R2,9,09D,09D,,09D,H0P0S1M0R0,00:09:26.192,566192,00:09:26.794,566794,602,R2,2.2,9,ppA_both,00:00:17.127,17127,00:00:17.247,17247,120,R1,1.1,9,ppB_right,14,1,B,A,0,0,1,0,0,2,1,0,1,1,1,482,482,566192.0,566794.0,602.0,17022.0,17352.0,330.0,330.0,both
pair14,293,0.3590361809119248,0.3590361809119248,0.5754338800066514,1.1433474797856482,1.425396589522818,R1-R2,9,09A,,,09A,H1P1S0M0R1,00:09:33.476,573476,00:09:34.493,574493,1017,R2,2.2,9,ppA_left,00:00:37.453,37453,00:00:37.815,37815,362,R1,1.1,9,ppB_right,14,1,B,A,1,1,0,0,1,1,1,1,3,3,0,655,655,573476.0,574493.0,1017.0,37453.0,37815.0,362.0,362.0,left_right
pair14,294,0.36345336527581334,0.36345336527581334,0.4458635707846403,1.1334845940025908,1.2715043866755955,R1-R2,9,09A,,,09A,H1P1S1M0R1,00:09:33.476,573476,00:09:34.493,574493,1017,R2,2.2,9,ppA_left,00:00:38.951,38951,00:00:39.118,39118,167,R1,1.1,9,ppB_right,14,1,B,A,1,1,1,0,1,1,1,1,4,4,1,850,850,573476.0,574493.0,1017.0,38869.5,39199.5,330.0,330.0,left_right
pair14,295,0.3693899146640389,0.3693899146640389,0.42159590789494655,1.1386014288874902,1.3360924854140503,R1-R2,9,09A,,,09A,H1P1S1M1R1,00:09:33.476,573476,00:09:34.493,574493,1017,R2,2.2,9,ppA_left,00:00:39.150,39150,00:00:39.324,39324,174,R1,1.1,9,ppB_right,14,1,B,A,1,1,1,1,1,1,1,1,5,5,2,843,843,573476.0,574493.0,1017.0,39072.0,39402.0,330.0,330.0,left_right
