matrix_idx,gesture_id,chain,generation,target,director,condition,participant,ent_type,code_string,code_len,num_reps,vid_len,phase,acc
2520,ex3_ch2_g5_to_give_a_haircut_NA_IO_D_22,chain2,5,to give a haircut,,Interaction only,D_22,act,"2hScissors-Hold,2hScissors-Hold",2.0,1.0,4.090872,testing,1.0
2521,ex3_ch2_g5_handcuffs_NA_IO_D_22,chain2,5,handcuffs,,Interaction only,D_22,obj,"2hWristsX,2hWristsX",2.0,1.0,2.08423,testing,1.0
2522,ex3_ch2_g5_to_make_an_arrest_NA_IO_D_22,chain2,5,to make an arrest,,Interaction only,D_22,act,"1hKnock,2hBadge,2hWristsX,2hWristsX",4.0,1.0,2.982292,testing,1.0
2523,ex3_ch2_g5_to_cook_NA_IO_D_22,chain2,5,to cook,,Interaction only,D_22,act,"2hMix-HoldBowl,2hShake-HoldBowl,2hPutTray<out>",3.0,0.0,2.887986,testing,1.0
2524,ex3_ch2_g5_chef_NA_IO_D_22,chain2,5,chef,,Interaction only,D_22,person,"2hMustache,2hHat-Outline,1hToss,1hToss",4.0,1.0,3.201247,testing,1.0
2525,ex3_ch2_g5_microphone_NA_IO_D_22,chain2,5,microphone,,Interaction only,D_22,obj,"1hMic,Sing,2hMic-Outline",3.0,0.0,2.170929,testing,1.0
2526,ex3_ch3_g0_hairdresser_A_IO_s17,chain3,0,hairdresser,A,Interaction only,s17,person,"1hScissors-Hair<left,repeated>,1hScissors-Hair<beard>,1hScissors-Hair<right>",4.0,2.0,,testing,
2527,ex3_ch3_g0_to_make_an_arrest_A_IO_s24,chain3,0,to make an arrest,A,Interaction only,s24,act,"2hGun<left>,2hRun<left>,2hPull,2hWristHold<left>,2hWristHold<right>,2hwrists.Together",6.0,1.0,,testing,
2528,ex3_ch3_g0_to_preach_B_IO_s32,chain3,0,to preach,B,Interaction only,s32,act,"2hTell,all*2",2.0,0.0,,testing,
2529,ex3_ch3_g0_scissors_A_IO_s19,chain3,0,scissors,A,Interaction only,s19,obj,"(1Palm.Fist,1hScissors),1hScissors<hold>",3.0,1.0,,testing,
2530,ex3_ch3_g0_camera_B_IO_s35,chain3,0,camera,B,Interaction only,s35,obj,"2hCamera<symm,pressRepeated*4>,2hCamera,2hLens<twist,repeated>",5.0,1.0,,testing,
2531,ex3_ch3_g0_concert_hall_B_IO_s38,chain3,0,concert hall,B,Interaction only,s38,loc,"2hBox,2hSpace,2hSing,2hViolin<play>,2hSpace",5.0,1.0,,testing,
2532,ex3_ch3_g0_restaurant_A_IO_s2,chain3,0,restaurant,A,Interaction only,s2,loc,"Chat+1hDine,look<left>+1hChat",2.0,0.0,,testing,
2533,ex3_ch3_g0_to_give_a_haircut_A_IO_s20,chain3,0,to give a haircut,A,Interaction only,s20,act,"1hScissors,2hScissors-HoldHair<left>,2hScissors-HoldHair<left>*2",3.0,1.0,,testing,
2534,ex3_ch3_g0_church_A_IO_s6,chain3,0,church,A,Interaction only,s6,loc,2hPray+bow,1.0,0.0,,testing,
2535,ex3_ch3_g0_vicar_A_IO_s5,chain3,0,vicar,A,Interaction only,s5,person,"2hPray,1hCollar,2hPray,nod",4.0,1.0,,testing,
2536,ex3_ch3_g0_prison_A_IO_s22,chain3,0,prison,A,Interaction only,s22,loc,"1hPalm<rightleft>,2hHoldBars,look,2hHoldBars<shake>",4.0,1.0,,testing,
2537,ex3_ch3_g0_singer_A_IO_s13,chain3,0,singer,A,Interaction only,s13,person,"1hSing<right>,1hSing<right>",2.0,1.0,,testing,
2538,ex3_ch3_g0_darkroom_B_IO_s34,chain3,0,darkroom,B,Interaction only,s34,loc,"Look+1hSee,all,2hPalm.Feel<left+right>",3.0,0.0,,testing,
2539,ex3_ch3_g0_to_cook_A_IO_s4,chain3,0,to cook,A,Interaction only,s4,act,"2hBowl-Mix,1hPour<left>,1hPour<right>,2hBowl-Mix,2hPush,2hPull",6.0,2.0,,testing,
2540,ex3_ch3_g0_police_officer_B_IO_s45,chain3,0,police officer,B,Interaction only,s45,person,"2hHat<small>,2hGun<left>,2hGun<right>",3.0,1.0,,,
2541,ex3_ch3_g0_frying_pan_A_IO_s3,chain3,0,frying pan,A,Interaction only,s3,obj,"2hPan.Outline,2hHoldPan<shake>,(1hHoldPan<shake>,1hStir),2hHoldPan<toss>,2hHoldPan<toss>",6.0,2.0,,testing,
2542,ex3_ch3_g0_microphone_A_IO_s15,chain3,0,microphone,A,Interaction only,s15,obj,"Sing+1hMicrophone<hold>,(1hMicrophone<hold>,1hPointatObj<atObj>)",3.0,1.0,,testing,
2543,ex3_ch3_g0_to_take_a_photo_A_IO_s12,chain3,0,to take a photo,A,Interaction only,s12,act,"2hCamera<asymm,1Press>",2.0,0.0,,testing,
2544,ex3_ch3_g1_hairdresser_NA_IO_D_32,chain3,1,hairdresser,,Interaction only,D_32,person,"2hScissors-HoldHair,2hScissors-HoldHair,1hPoint-Self,2hScissors-HoldHair",4.0,2.0,11.894265,testing,1.0
2545,ex3_ch3_g1_handcuffs_NA_IO_D_32,chain3,1,handcuffs,,Interaction only,D_32,obj,"2hTouchWrist,2hTouchWrist,2hWrists-Together,2hTouchWrist,2hTouchWrist",5.0,3.0,7.265854,testing,1.0
2546,ex3_ch3_g1_to_make_an_arrest_NA_IO_D_32,chain3,1,to make an arrest,,Interaction only,D_32,act,"1hPalmSee,2hGun,2hRun,2hPull,2hTouchWrist,2hTouchWrist",6.0,1.0,7.43538,testing,1.0
2547,ex3_ch3_g1_to_preach_NA_IO_D_32,chain3,1,to preach,,Interaction only,D_32,act,"2hProc,2hProc,2hProc",3.0,2.0,5.888622,testing,1.0
2548,ex3_ch3_g1_scissors_NA_IO_D_32,chain3,1,scissors,,Interaction only,D_32,obj,"1hScissors<hold>,1hScissors,1hPalmtoFist",3.0,1.0,5.21539,testing,1.0
2549,ex3_ch3_g1_camera_NA_IO_D_32,chain3,1,camera,,Interaction only,D_32,obj,"2hCamera,2hLens",2.0,0.0,5.577539,testing,1.0
2550,ex3_ch3_g1_concert_hall_NA_IO_D_32,chain3,1,concert hall,,Interaction only,D_32,loc,"2hBox,1hSing,2hViolin",3.0,0.0,6.703843,testing,1.0
2551,ex3_ch3_g1_restaurant_NA_IO_D_32,chain3,1,restaurant,,Interaction only,D_32,loc,"2hOpenBook,2hSpoon-Hand,1hPalmChest,2hSpoon-Hand",4.0,1.0,9.730884,testing,1.0
2552,ex3_ch3_g1_to_give_a_haircut_NA_IO_D_32,chain3,1,to give a haircut,,Interaction only,D_32,act,"2hScissors-HoldHair,2hScissors-HoldHair,1hScissors-Hair,1hScissors-Hair,1hPoint-Self,2hScissors-HoldHair,2hScissors-HoldHair",7.0,4.0,18.64038,testing,1.0
2553,ex3_ch3_g1_church_NA_IO_D_32,chain3,1,church,,Interaction only,D_32,loc,"2hPray,2hClaspHands",2.0,0.0,7.557605,testing,1.0
2554,ex3_ch3_g1_vicar_NA_IO_D_32,chain3,1,vicar,,Interaction only,D_32,person,"2hPray,1hCollar-Point,2hPray",3.0,1.0,4.645401,testing,1.0
2555,ex3_ch3_g1_prison_NA_IO_D_32,chain3,1,prison,,Interaction only,D_32,loc,"1hMovePalms,1hHoldBars,1hHoldBars,Look",4.0,1.0,7.249242,testing,1.0
2556,ex3_ch3_g1_photographer_NA_IO_D_32,chain3,1,photographer,,Interaction only,D_32,person,"2hCamera,1hPoint-Self,2hCamera",3.0,1.0,6.253808,testing,0.0
2557,ex3_ch3_g1_singer_NA_IO_D_32,chain3,1,singer,,Interaction only,D_32,person,"1hSing,1hPoint-Self,1hSing",3.0,1.0,5.607794,testing,1.0
2558,ex3_ch3_g1_darkroom_NA_IO_D_32,chain3,1,darkroom,,Interaction only,D_32,loc,1hPalmSee,1.0,0.0,3.44686,testing,1.0
2559,ex3_ch3_g1_to_cook_NA_IO_D_32,chain3,1,to cook,,Interaction only,D_32,act,"2hBowl,2hShake-HoldBowl,2hMix-HoldBowl,2hShake-HoldBowl,2hMix-HoldBowl,2hPutTray<in>,2hPutTray<out>",7.0,3.0,8.920399,testing,1.0
2560,ex3_ch3_g1_hair_salon_NA_IO_D_32,chain3,1,hair salon,,Interaction only,D_32,loc,"2hScissors-HoldHair,2hScissors-HoldHair,2hBox,2hScissors-HoldHair",4.0,2.0,8.094751,testing,1.0
2561,ex3_ch3_g1_to_sing_NA_IO_D_32,chain3,1,to sing,,Interaction only,D_32,act,"1hSing,1hSing,1hSing",3.0,2.0,7.890305,testing,1.0
2562,ex3_ch3_g1_police_officer_NA_IO_D_32,chain3,1,police officer,,Interaction only,D_32,person,"2hHat-Outline,2hGun,2hGun",3.0,1.0,4.447936,testing,1.0
2563,ex3_ch3_g1_frying_pan_NA_IO_D_32,chain3,1,frying pan,,Interaction only,D_32,obj,"2hBowl,2hMix-HoldPan,2hShake-HoldPan,2hPanShake,2hToss",5.0,0.0,7.51549,testing,1.0
2564,ex3_ch3_g1_bible_NA_IO_D_32,chain3,1,bible,,Interaction only,D_32,obj,"2hPray,2hSquare-Outline,2hOpenBook,2hOpenBook,2hPray",5.0,2.0,5.763742,testing,1.0
2565,ex3_ch3_g1_chef_NA_IO_D_32,chain3,1,chef,,Interaction only,D_32,person,"2hHat-Outline,2hShake-HoldPan,1hShake,1hPoint-Self",4.0,0.0,6.374265,testing,1.0
2566,ex3_ch3_g1_microphone_NA_IO_D_32,chain3,1,microphone,,Interaction only,D_32,obj,"1hMic,1hPoint<obj>,1hMic,1hPoint<obj>",4.0,2.0,7.035616,testing,1.0
2567,ex3_ch3_g1_to_take_a_photo_NA_IO_D_32,chain3,1,to take a photo,,Interaction only,D_32,act,"2hCamera,2hCamera-Shape",2.0,1.0,5.827314,testing,1.0
2568,ex3_ch3_g1_chef_NA_IO_D_31,chain3,1,chef,,Interaction only,D_31,person,"2hPanShake,2hShake-HoldPan,1hShake,2hPanShake,2hPalmsUp",5.0,1.0,9.080276,testing,0.0
2569,ex3_ch3_g1_church_NA_IO_D_31,chain3,1,church,,Interaction only,D_31,loc,2hPray,1.0,0.0,5.359797,testing,1.0
2570,ex3_ch3_g1_handcuffs_NA_IO_D_31,chain3,1,handcuffs,,Interaction only,D_31,obj,"1hFists,1hFists,2hTouchWrist,2hTouchWrist,2hWrists-Together,2hTouchWrist,2hTouchWrist,2hWrists-Together",8.0,5.0,9.389513,testing,1.0
2571,ex3_ch3_g1_vicar_NA_IO_D_31,chain3,1,vicar,,Interaction only,D_31,person,"2hPray,1hCollar-Point",2.0,0.0,3.831823,testing,1.0
2572,ex3_ch3_g1_prison_NA_IO_D_31,chain3,1,prison,,Interaction only,D_31,loc,"1hMovePalms,1hHoldBars,1hHoldBars",3.0,1.0,5.095713,testing,1.0
2573,ex3_ch3_g1_singer_NA_IO_D_31,chain3,1,singer,,Interaction only,D_31,person,"1hSing,1hSing",2.0,1.0,5.730745,testing,1.0
2574,ex3_ch3_g1_photographer_NA_IO_D_31,chain3,1,photographer,,Interaction only,D_31,person,"2hCamera,2hCamera,2hCamera",3.0,2.0,7.567873,testing,0.0
2575,ex3_ch3_g1_hair_salon_NA_IO_D_31,chain3,1,hair salon,,Interaction only,D_31,loc,"1hStrokeHair,2hScissors-HoldHair,2hScissors-HoldHair,1hScissors,1hPoint-Self,1hScissors,2hScissors-HoldHair",7.0,3.0,10.459936,testing,0.0
2576,ex3_ch3_g1_to_cook_NA_IO_D_31,chain3,1,to cook,,Interaction only,D_31,act,"2hMix-HoldPan,2hShake-HoldPan,1hShake,2hMix-HoldPan",4.0,1.0,6.05988,testing,1.0
2577,ex3_ch3_g1_bible_NA_IO_D_31,chain3,1,bible,,Interaction only,D_31,obj,"2hPalmsDown,2hOpenBook,2hPray,2hOpenBook,2hPray",5.0,2.0,7.212449,testing,1.0
2578,ex3_ch3_g1_to_preach_NA_IO_D_31,chain3,1,to preach,,Interaction only,D_31,act,"2hProc,2hProc,2hProc",3.0,2.0,7.214607,testing,1.0
2579,ex3_ch3_g1_to_make_an_arrest_NA_IO_D_31,chain3,1,to make an arrest,,Interaction only,D_31,act,"2hGun,2hRun,2hPull",3.0,0.0,4.288602,testing,1.0
2580,ex3_ch3_g1_to_sing_NA_IO_D_31,chain3,1,to sing,,Interaction only,D_31,act,"1hPoint<mouth>,1hSing,Sing,1hPalmChest",4.0,0.0,4.891435,testing,1.0
2581,ex3_ch3_g1_concert_hall_NA_IO_D_31,chain3,1,concert hall,,Interaction only,D_31,loc,"1hMovePalms,2hSing,2hSing,2hViolin",4.0,1.0,6.508472,testing,1.0
2582,ex3_ch3_g1_scissors_NA_IO_D_31,chain3,1,scissors,,Interaction only,D_31,obj,"1hScissors,1hPalmtoFist",2.0,0.0,3.390657,testing,1.0
2583,ex3_ch3_g1_camera_NA_IO_D_31,chain3,1,camera,,Interaction only,D_31,obj,"2hCamera,2hLens,2hCamera,1hPoint<obj>,2hLens",5.0,2.0,8.885099,testing,1.0
2584,ex3_ch3_g1_police_officer_NA_IO_D_31,chain3,1,police officer,,Interaction only,D_31,person,"2hHat-Outline,2hGun",2.0,0.0,3.532651,testing,1.0
2585,ex3_ch3_g1_frying_pan_NA_IO_D_31,chain3,1,frying pan,,Interaction only,D_31,obj,"2hPan-Outline,2hShake-HoldPan,1hPanShake,2hToss",4.0,0.0,6.517519,testing,1.0
2586,ex3_ch3_g1_darkroom_NA_IO_D_31,chain3,1,darkroom,,Interaction only,D_31,loc,"Look,1hPalmSee,1hPalmSee",3.0,1.0,5.860619,testing,1.0
2587,ex3_ch3_g1_hairdresser_NA_IO_D_31,chain3,1,hairdresser,,Interaction only,D_31,person,"1hPoint-Self,2hScissors-HoldHair",2.0,0.0,3.754627,testing,1.0
2588,ex3_ch3_g1_to_give_a_haircut_NA_IO_D_31,chain3,1,to give a haircut,,Interaction only,D_31,act,"2hScissors-HoldHair,2hScissors-HoldHair,2hScissors-HoldHair",3.0,2.0,6.777717,testing,1.0
2589,ex3_ch3_g1_to_take_a_photo_NA_IO_D_31,chain3,1,to take a photo,,Interaction only,D_31,act,"2hCamera,2hCamera-Shape",2.0,1.0,8.157754,testing,1.0
2590,ex3_ch3_g1_microphone_NA_IO_D_31,chain3,1,microphone,,Interaction only,D_31,obj,"1hMic,1hPoint<obj>",2.0,0.0,3.986447,testing,1.0
2591,ex3_ch3_g1_restaurant_NA_IO_D_31,chain3,1,restaurant,,Interaction only,D_31,loc,"2hDine<repeated>,Look,1hDropHand",3.0,0.0,4.937617,testing,1.0
2592,ex3_ch3_g2_singer_NA_IO_D_32,chain3,2,singer,,Interaction only,D_32,person,"1hSing,1hPoint-Self,1hSing",3.0,1.0,3.876312,testing,1.0
2593,ex3_ch3_g2_bible_NA_IO_D_32,chain3,2,bible,,Interaction only,D_32,obj,"2hOpenBook,2hOpenBook,2hPray",3.0,1.0,5.910604,testing,1.0
2594,ex3_ch3_g2_church_NA_IO_D_32,chain3,2,church,,Interaction only,D_32,loc,"2hPray,2hClaspHands,Look",3.0,0.0,4.859585,testing,1.0
2595,ex3_ch3_g2_to_take_a_photo_NA_IO_D_32,chain3,2,to take a photo,,Interaction only,D_32,act,"2hCamera,2hCamera",2.0,1.0,4.913309,testing,1.0
2596,ex3_ch3_g2_chef_NA_IO_D_32,chain3,2,chef,,Interaction only,D_32,person,"2hHat-Outline,2hBowl,2hShake-HoldBowl,1hShake,1hPoint-Self",5.0,0.0,5.18643,testing,1.0
2597,ex3_ch3_g2_handcuffs_NA_IO_D_32,chain3,2,handcuffs,,Interaction only,D_32,obj,"2hTouchWrist,2hTouchWrist,2hWrists-Together,1hPoint<obj>",4.0,1.0,6.810966,testing,1.0
2598,ex3_ch3_g2_concert_hall_NA_IO_D_32,chain3,2,concert hall,,Interaction only,D_32,loc,"2hBox,1hSing,2hViolin",3.0,0.0,6.256216,testing,1.0
2599,ex3_ch3_g2_microphone_NA_IO_D_32,chain3,2,microphone,,Interaction only,D_32,obj,"1hMic,1hPoint<obj>,1hMic",3.0,1.0,3.982331,testing,1.0
2600,ex3_ch3_g2_photographer_NA_IO_D_32,chain3,2,photographer,,Interaction only,D_32,person,"1hPoint-Self,2hCamera,1hDirect,2hCamera,1hPoint-Self",5.0,2.0,6.653171,testing,1.0
2601,ex3_ch3_g2_darkroom_NA_IO_D_32,chain3,2,darkroom,,Interaction only,D_32,loc,1hPalmSee,1.0,0.0,3.479045,testing,1.0
2602,ex3_ch3_g2_police_officer_NA_IO_D_32,chain3,2,police officer,,Interaction only,D_32,person,"2hHat-Outline,2hGun,2hGun",3.0,1.0,4.382843,testing,1.0
2603,ex3_ch3_g2_to_sing_NA_IO_D_32,chain3,2,to sing,,Interaction only,D_32,act,"1hFists,1hSing,1hSing,1hPoint<mouth>,1hSing",5.0,2.0,6.157813,testing,1.0
2604,ex3_ch3_g2_to_preach_NA_IO_D_32,chain3,2,to preach,,Interaction only,D_32,act,"2hProc,2hProc",2.0,1.0,4.071686,testing,1.0
2605,ex3_ch3_g2_frying_pan_NA_IO_D_32,chain3,2,frying pan,,Interaction only,D_32,obj,"2hPan-Outline,2hShake-HoldPan",2.0,0.0,4.016103,testing,1.0
2606,ex3_ch3_g2_restaurant_NA_IO_D_32,chain3,2,restaurant,,Interaction only,D_32,loc,"2hSpoon-Hand,2hSpoon-Hand,1hPalmChest",3.0,1.0,6.696697,testing,1.0
2607,ex3_ch3_g2_vicar_NA_IO_D_32,chain3,2,vicar,,Interaction only,D_32,person,"2hPray,1hCollar-Point,2hPray",3.0,1.0,4.413183,testing,1.0
2608,ex3_ch3_g2_camera_NA_IO_D_32,chain3,2,camera,,Interaction only,D_32,obj,"2hCamera,2hLens,2hCamera",3.0,1.0,5.848293,testing,1.0
2609,ex3_ch3_g2_to_give_a_haircut_NA_IO_D_32,chain3,2,to give a haircut,,Interaction only,D_32,act,"2hScissors-HoldHair,2hScissors-HoldHair,1hScissors-Hair,2hScissors-HoldHair",4.0,2.0,11.381135,testing,1.0
2610,ex3_ch3_g2_hairdresser_NA_IO_D_32,chain3,2,hairdresser,,Interaction only,D_32,person,"1hPoint-Self,2hScissors-HoldHair",2.0,0.0,4.46089,testing,1.0
2611,ex3_ch3_g2_hair_salon_NA_IO_D_32,chain3,2,hair salon,,Interaction only,D_32,loc,"2hBox,2hScissors-HoldHair",2.0,0.0,5.558185,testing,1.0
2612,ex3_ch3_g2_scissors_NA_IO_D_32,chain3,2,scissors,,Interaction only,D_32,obj,"1hScissors,1hPalmtoFist",2.0,0.0,5.129251,testing,1.0
2613,ex3_ch3_g2_to_make_an_arrest_NA_IO_D_32,chain3,2,to make an arrest,,Interaction only,D_32,act,"1hPalmSee,2hGun,2hRun,2hPull,2hTouchWrist,2hTouchWrist,2hFists",7.0,1.0,8.585946,testing,1.0
2614,ex3_ch3_g2_to_cook_NA_IO_D_32,chain3,2,to cook,,Interaction only,D_32,act,"2hBowl,2hShake-HoldBowl,2hMix-HoldBowl,2hShake-HoldBowl,2hMix-HoldBowl",5.0,2.0,7.271695,testing,1.0
2615,ex3_ch3_g2_prison_NA_IO_D_32,chain3,2,prison,,Interaction only,D_32,loc,"1hMovePalms,1hHoldBars,2hShakeBars",3.0,0.0,5.858933,testing,1.0
2616,ex3_ch3_g2_scissors_NA_IO_D_31,chain3,2,scissors,,Interaction only,D_31,obj,"1hScissors,1hPalmtoFist",2.0,0.0,3.544212,testing,1.0
2617,ex3_ch3_g2_photographer_NA_IO_D_31,chain3,2,photographer,,Interaction only,D_31,person,"1hPoint-Self,2hCamera,2hCamera,2hCamera",4.0,2.0,4.316862,testing,1.0
2618,ex3_ch3_g2_to_take_a_photo_NA_IO_D_31,chain3,2,to take a photo,,Interaction only,D_31,act,2hCamera,1.0,0.0,5.026586,testing,1.0
2619,ex3_ch3_g2_hairdresser_NA_IO_D_31,chain3,2,hairdresser,,Interaction only,D_31,person,"1hPoint-Self,2hScissors-HoldHair,1hHoldHair",3.0,0.0,4.553665,testing,1.0
2620,ex3_ch3_g2_to_cook_NA_IO_D_31,chain3,2,to cook,,Interaction only,D_31,act,"2hMix-HoldPan,2hShake-HoldPan,1hShake,2hMix-HoldPan,2hPalmsUp",5.0,1.0,6.139939,testing,1.0
2621,ex3_ch3_g2_handcuffs_NA_IO_D_31,chain3,2,handcuffs,,Interaction only,D_31,obj,"2hCircle-Outline,2hTouchWrist,2hTouchWrist,2hWrists-Together",4.0,1.0,6.273314,testing,1.0
2622,ex3_ch3_g2_concert_hall_NA_IO_D_31,chain3,2,concert hall,,Interaction only,D_31,loc,"1hMovePalms,2hSing",2.0,0.0,4.296465,testing,0.0
2623,ex3_ch3_g2_church_NA_IO_D_31,chain3,2,church,,Interaction only,D_31,loc,2hPray,1.0,0.0,4.480221,testing,1.0
2624,ex3_ch3_g2_bible_NA_IO_D_31,chain3,2,bible,,Interaction only,D_31,obj,"2hOpenBook,2hPray",2.0,0.0,3.265567,testing,1.0
2625,ex3_ch3_g2_darkroom_NA_IO_D_31,chain3,2,darkroom,,Interaction only,D_31,loc,"2hBox,Look,1hPalmSee,1hPalmSee",4.0,1.0,7.665827,testing,1.0
2626,ex3_ch3_g2_frying_pan_NA_IO_D_31,chain3,2,frying pan,,Interaction only,D_31,obj,"2hPan-Outline,2hMix-HoldPan,2hToss",3.0,0.0,6.173339,testing,1.0
2627,ex3_ch3_g2_prison_NA_IO_D_31,chain3,2,prison,,Interaction only,D_31,loc,"1hMovePalms,1hHoldBars,1hHoldBars,Look,2hShakeBars",5.0,1.0,6.561182,testing,1.0
2628,ex3_ch3_g2_vicar_NA_IO_D_31,chain3,2,vicar,,Interaction only,D_31,person,"2hPray,1hCollar-Point",2.0,0.0,3.874913,testing,1.0
2629,ex3_ch3_g2_singer_NA_IO_D_31,chain3,2,singer,,Interaction only,D_31,person,"1hPoint-Self,1hSing,1hSing",3.0,1.0,5.238931,testing,1.0
2630,ex3_ch3_g2_hair_salon_NA_IO_D_31,chain3,2,hair salon,,Interaction only,D_31,loc,"1hMovePalms,2hScissors-HoldHair,2hScissors-HoldHair",3.0,1.0,6.208175,testing,1.0
2631,ex3_ch3_g2_chef_NA_IO_D_31,chain3,2,chef,,Interaction only,D_31,person,"2hHat-Outline,2hMix-HoldPan,2hShake-HoldPan",3.0,0.0,4.816357,testing,1.0
2632,ex3_ch3_g2_camera_NA_IO_D_31,chain3,2,camera,,Interaction only,D_31,obj,"2hCamera,2hLens",2.0,0.0,4.924583,testing,1.0
2633,ex3_ch3_g2_to_give_a_haircut_NA_IO_D_31,chain3,2,to give a haircut,,Interaction only,D_31,act,"2hScissors-HoldHair,2hScissors-HoldHair,2hScissors-HoldHair",3.0,2.0,6.583174,testing,1.0
2634,ex3_ch3_g2_microphone_NA_IO_D_31,chain3,2,microphone,,Interaction only,D_31,obj,"1hMic,1hPoint<obj>",2.0,0.0,3.376012,testing,1.0
2635,ex3_ch3_g2_to_make_an_arrest_NA_IO_D_31,chain3,2,to make an arrest,,Interaction only,D_31,act,"2hGun,2hRun,2hPull",3.0,0.0,4.030997,testing,1.0
2636,ex3_ch3_g2_police_officer_NA_IO_D_31,chain3,2,police officer,,Interaction only,D_31,person,"2hHat-Outline,2hGun,2hGun",3.0,1.0,5.955531,testing,1.0
2637,ex3_ch3_g2_to_sing_NA_IO_D_31,chain3,2,to sing,,Interaction only,D_31,act,"1hSing,1hSing",2.0,1.0,5.053367,testing,1.0
2638,ex3_ch3_g2_restaurant_NA_IO_D_31,chain3,2,restaurant,,Interaction only,D_31,loc,"1hSpoon<repeated>,1hDropHand",2.0,0.0,4.052103,testing,1.0
2639,ex3_ch3_g2_to_preach_NA_IO_D_31,chain3,2,to preach,,Interaction only,D_31,act,"2hProc,2hProc,2hProc",3.0,2.0,5.731248,testing,1.0
2640,ex3_ch3_g3_vicar_NA_IO_D_32,chain3,3,vicar,,Interaction only,D_32,person,"2hPray,1hCollar-Point",2.0,0.0,4.088693,testing,1.0
2641,ex3_ch3_g3_scissors_NA_IO_D_32,chain3,3,scissors,,Interaction only,D_32,obj,"1hScissors<hold>,1hScissors,1hPalmtoFist",3.0,1.0,3.200661,testing,1.0
2642,ex3_ch3_g3_to_give_a_haircut_NA_IO_D_32,chain3,3,to give a haircut,,Interaction only,D_32,act,2hScissors-HoldHair<repeated>,1.0,0.0,6.309846,testing,1.0
2643,ex3_ch3_g3_handcuffs_NA_IO_D_32,chain3,3,handcuffs,,Interaction only,D_32,obj,"2hTouchWrist,2hTouchWrist,2hWrists-Together",3.0,1.0,4.406876,testing,1.0
2644,ex3_ch3_g3_concert_hall_NA_IO_D_32,chain3,3,concert hall,,Interaction only,D_32,loc,"2hBox,1hSing,2hViolin",3.0,0.0,5.275699,testing,1.0
2645,ex3_ch3_g3_police_officer_NA_IO_D_32,chain3,3,police officer,,Interaction only,D_32,person,"2hHat-Outline,2hGun,2hGun",3.0,1.0,4.340504,testing,1.0
2646,ex3_ch3_g3_to_cook_NA_IO_D_32,chain3,3,to cook,,Interaction only,D_32,act,"2hBowl,2hShake-HoldBowl,2hMix-HoldBowl,2hShake-HoldBowl,2hMix-HoldBowl",5.0,2.0,6.121193,testing,1.0
2647,ex3_ch3_g3_photographer_NA_IO_D_32,chain3,3,photographer,,Interaction only,D_32,person,"1hPoint-Self,2hCamera,1hDirect,2hCamera",4.0,1.0,6.356667,testing,1.0
2648,ex3_ch3_g3_to_make_an_arrest_NA_IO_D_32,chain3,3,to make an arrest,,Interaction only,D_32,act,"1hPalmSee,2hGun,2hRun,2hTouchWrist",4.0,0.0,6.351207,testing,1.0
2649,ex3_ch3_g3_prison_NA_IO_D_32,chain3,3,prison,,Interaction only,D_32,loc,"1hMovePalms,1hHoldBars,1hHoldBars,Look",4.0,1.0,6.188261,testing,1.0
2650,ex3_ch3_g3_bible_NA_IO_D_32,chain3,3,bible,,Interaction only,D_32,obj,"2hPray,2hOpenBook,2hOpenBook,2hPray,2hOpenBook",5.0,3.0,4.14653,testing,1.0
2651,ex3_ch3_g3_church_NA_IO_D_32,chain3,3,church,,Interaction only,D_32,loc,"2hPray,2hClaspHands,Look",3.0,0.0,2.862978,testing,1.0
2652,ex3_ch3_g3_hairdresser_NA_IO_D_32,chain3,3,hairdresser,,Interaction only,D_32,person,"1hPoint-Self,2hScissors-HoldHair",2.0,0.0,3.61298,testing,1.0
2653,ex3_ch3_g3_to_sing_NA_IO_D_32,chain3,3,to sing,,Interaction only,D_32,act,"1hSing,1hSing",2.0,1.0,3.24337,testing,1.0
2654,ex3_ch3_g3_chef_NA_IO_D_32,chain3,3,chef,,Interaction only,D_32,person,"2hHat-Outline,1hPoint-Self,2hBowl,2hShake-HoldBowl,2hShake-HoldBowl",5.0,1.0,6.54825,testing,1.0
2655,ex3_ch3_g3_hair_salon_NA_IO_D_32,chain3,3,hair salon,,Interaction only,D_32,loc,"2hBox,2hScissors-HoldHair,2hScissors-HoldHair",3.0,1.0,5.894183,testing,1.0
2656,ex3_ch3_g3_restaurant_NA_IO_D_32,chain3,3,restaurant,,Interaction only,D_32,loc,"2hSpoon-Hand,1hPalmChest",2.0,0.0,4.089348,testing,1.0
2657,ex3_ch3_g3_frying_pan_NA_IO_D_32,chain3,3,frying pan,,Interaction only,D_32,obj,"2hPan-Outline,2hHoldPan,1hSqueeze,2hPanShake",4.0,0.0,4.40399,testing,1.0
2658,ex3_ch3_g3_to_take_a_photo_NA_IO_D_32,chain3,3,to take a photo,,Interaction only,D_32,act,"2hCamera,2hCamera",2.0,1.0,3.920945,testing,1.0
2659,ex3_ch3_g3_camera_NA_IO_D_32,chain3,3,camera,,Interaction only,D_32,obj,"2hCamera,2hLens,2hLens,2hCamera",4.0,2.0,7.11572,testing,1.0
2660,ex3_ch3_g3_darkroom_NA_IO_D_32,chain3,3,darkroom,,Interaction only,D_32,loc,"1hPalmSee,2hFeel",2.0,0.0,3.883604,testing,1.0
