matrix_idx,gesture_id,chain,generation,target,director,condition,participant,ent_type,code_string,code_len,num_reps,vid_len,phase,acc
1035,ex1_ch4_g5_scissors_B_TI,chain4,5,scissors,B,Transmission + Interaction,full40,obj,"(1hScissors,1hPointatObj<atObj>),1hScissors,(1hScissors,1hPointatObj<atObj>)",5.0,3.0,2.439896,testing,1.0
1036,ex1_ch4_g5_to_give_a_haircut_B_TI,chain4,5,to give a haircut,B,Transmission + Interaction,full40,act,2hScissors,1.0,0.0,2.423093,testing,0.0
1037,ex1_ch4_g5_hair_salon_B_TI,chain4,5,hair salon,B,Transmission + Interaction,full40,loc,"1hPoint.Line<above>,1hScissors-Hair<right>",2.0,0.0,2.371592,testing,1.0
1038,ex1_ch4_g5_to_cook_B_TI,chain4,5,to cook,B,Transmission + Interaction,full40,act,"(1hHoldPan<hold>,1hCircle),(1hHoldPan<hold>,1hPour<right>)",4.0,1.0,1.945141,testing,0.0
1039,ex1_ch4_g5_photographer_B_TI,chain4,5,photographer,B,Transmission + Interaction,full40,person,"1hC<hold>,1hThumbSelf<self-repeated>,2hCamera<asymm-pressRepeated*3>",3.0,0.0,2.647041,testing,1.0
1040,ex1_ch4_g5_bible_B_TI,chain4,5,bible,B,Transmission + Interaction,full40,obj,"2hOpenBook,(1hPalm,1hPointatObj<atObj>)",3.0,0.0,1.723801,testing,1.0
1041,ex1_ch4_g5_concert_hall_B_TI,chain4,5,concert hall,B,Transmission + Interaction,full40,loc,"1hPoint.Line<above>,Beat",2.0,0.0,3.84192,testing,1.0
1042,ex1_ch4_g5_frying_pan_B_TI,chain4,5,frying pan,B,Transmission + Interaction,full40,obj,"(1hHoldPan<hold>,1hCircle),1hPointatObj<atObj>,(1hHoldPan<hold>,1hCircle)",5.0,2.0,2.620625,testing,1.0
1043,ex1_ch4_g5_to_make_an_arrest_B_TI,chain4,5,to make an arrest,B,Transmission + Interaction,full40,act,"2hTouchWrist<right>,2hTouchWrist<left>,2hFists",3.0,1.0,2.351157,testing,0.0
1044,ex1_ch4_g5_church_B_TI,chain4,5,church,B,Transmission + Interaction,full40,loc,"1hPoint.Line<above>,2hOpenBook",2.0,0.0,2.279233,testing,1.0
1045,ex1_ch4_g5_darkroom_B_TI,chain4,5,darkroom,B,Transmission + Interaction,full40,loc,"1hPoint.Line<above>,Squint+2hPalm.Feel<centre>",2.0,0.0,1.964805,testing,1.0
1046,ex1_ch4_g5_to_sing_B_TI,chain4,5,to sing,B,Transmission + Interaction,full40,act,Sing+1hMicrophone<hold>,1.0,0.0,2.962919,testing,1.0
1047,ex1_ch4_g5_vicar_B_TI,chain4,5,vicar,B,Transmission + Interaction,full40,person,"1hThumbSelf<self-repeated>,2hOpenBook",2.0,0.0,2.999853,testing,1.0
1048,ex1_ch4_g5_to_take_a_photo_B_TI,chain4,5,to take a photo,B,Transmission + Interaction,full40,act,"2hCamera<right-asymm-1Press>,2hCamera<left-asymm-1Press>,2hCamera<right-asymm-1Press>",3.0,2.0,2.816317,testing,1.0
1049,ex1_ch4_g5_prison_B_TI,chain4,5,prison,B,Transmission + Interaction,full40,loc,2hHoldBars<shake>,1.0,0.0,1.43468,testing,1.0
1050,ex1_ch4_g5_camera_B_TI,chain4,5,camera,B,Transmission + Interaction,full40,obj,"2hCamera<asymm-1Press>,(1hC,1hPointatObj<atObj>),2hCamera<asymm-1Press>",4.0,1.0,3.442049,testing,1.0
1051,ex1_ch4_g5_microphone_B_TI,chain4,5,microphone,B,Transmission + Interaction,full40,obj,"(1hMicrophone<hold>,1hPointatObj<atObj>),(Sing+1hMicrophone<hold>)",3.0,1.0,2.699914,testing,1.0
1052,ex1_ch4_g5_singer_B_TI,chain4,5,singer,B,Transmission + Interaction,full40,person,"1hThumbSelf<self>,Sing+1hMicrophone<hold>",2.0,0.0,2.134954,testing,1.0
1053,ex1_ch4_g5_restaurant_B_TI,chain4,5,restaurant,B,Transmission + Interaction,full40,loc,"1hPoint.Line<above>,2hDine",2.0,0.0,5.078274,testing,1.0
1054,ex1_ch4_g5_handcuffs_B_TI,chain4,5,handcuffs,B,Transmission + Interaction,full40,obj,"(1hFist,1hPointatObj<atObj>),2hTouchWrist<right>,2hTouchWrist<left>,2hwrists.Together",5.0,1.0,2.993508,testing,1.0
1055,ex1_ch4_g5_police_officer_B_TI,chain4,5,police officer,B,Transmission + Interaction,full40,person,"1hThumbSelf<self-repeated>,1hFingerWag<right>",2.0,0.0,2.48802,testing,1.0
1056,ex1_ch5_g0_chef_A_TI,chain5,0,chef,A,Transmission + Interaction,s1,person,"2hHat,(1hHoldPan<shake>,1hStir)",3.0,0.0,,testing,
1057,ex1_ch5_g0_restaurant_B_TI,chain5,0,restaurant,B,Transmission + Interaction,s26,loc,"2hOpenBook,(1hPalm,1hPointatObj<atObj>)+look+nod, 2hDine",4.0,0.0,,testing,
1058,ex1_ch5_g0_frying_pan_B_TI,chain5,0,frying pan,B,Transmission + Interaction,s27,obj,1hHoldPan<shake>,1.0,0.0,,testing,
1059,ex1_ch5_g0_to_cook_A_TI,chain5,0,to cook,A,Transmission + Interaction,s4,act,"2hBowl-Mix,1hPour<left>,1hPour<right>,2hBowl-Mix,2hPush,2hPull",6.0,2.0,,testing,
1060,ex1_ch5_g0_vicar_A_TI,chain5,0,vicar,A,Transmission + Interaction,s5,person,"2hPray,1hCollar,2hPray,nod",4.0,1.0,,testing,
1061,ex1_ch5_g0_church_B_TI,chain5,0,church,B,Transmission + Interaction,s30,loc,"1hOpenDoor+look,2hPray,1hCross,2hPray",4.0,1.0,,testing,
1062,ex1_ch5_g0_bible_A_TI,chain5,0,bible,A,Transmission + Interaction,s7,obj,"2hOpenBook,2hCross,2hOpenBook",3.0,1.0,,testing,
1063,ex1_ch5_g0_to_preach_A_TI,chain5,0,to preach,A,Transmission + Interaction,s8,act,"1hFingerWag<right,repeated>",2.0,0.0,,testing,
1064,ex1_ch5_g0_photographer_A_TI,chain5,0,photographer,A,Transmission + Interaction,s9,person,"1hThumbSelf<self-repeated>,Wink+2hCamera<asymm,1Press>",3.0,0.0,,testing,
1065,ex1_ch5_g0_darkroom_A_TI,chain5,0,darkroom,A,Transmission + Interaction,s10,loc,"2hPalm.Feel<centre,repeated>+look",2.0,0.0,,testing,
1066,ex1_ch5_g0_camera_A_TI,chain5,0,camera,A,Transmission + Interaction,s11,obj,"2hCamera<asymm,1Press>",2.0,0.0,,testing,
1067,ex1_ch5_g0_to_take_a_photo_A_TI,chain5,0,to take a photo,A,Transmission + Interaction,s12,act,"2hCamera<asymm,1Press>",2.0,0.0,,testing,
1068,ex1_ch5_g0_singer_A_TI,chain5,0,singer,A,Transmission + Interaction,s13,person,"1hSing<right>,1hSing<right>",2.0,1.0,,testing,
1069,ex1_ch5_g0_concert_hall_B_TI,chain5,0,concert hall,B,Transmission + Interaction,s38,loc,"2hBox,2hSpace,2hSing,2hViolin<play>,2hSpace",5.0,1.0,,testing,
1070,ex1_ch5_g0_microphone_A_TI,chain5,0,microphone,A,Transmission + Interaction,s15,obj,"Sing+1hMicrophone<hold>,(1hMicrophone<hold>,1hPointatObj<atObj>)",3.0,1.0,,testing,
1071,ex1_ch5_g0_to_sing_B_TI,chain5,0,to sing,B,Transmission + Interaction,s40,act,"Sing,1hSing,(1hPalm,1hPoint<read>),1hSing",5.0,1.0,,testing,
1072,ex1_ch5_g0_hairdresser_B_TI,chain5,0,hairdresser,B,Transmission + Interaction,s41,person,"2hBrush-Hold<centre,repeated>,2hScissors-Hold<centre>",3.0,0.0,,testing,
1073,ex1_ch5_g0_hair_salon_B_TI,chain5,0,hair salon,B,Transmission + Interaction,s42,loc,"2hScissors-HoldHair<left>,2hFluff,2hHair.Feel",3.0,0.0,,testing,
1074,ex1_ch5_g0_scissors_A_TI,chain5,0,scissors,A,Transmission + Interaction,s19,obj,"(1Palm.Fist,1hScissors),1hScissors<hold>",3.0,1.0,,testing,
1075,ex1_ch5_g0_to_give_a_haircut_B_TI,chain5,0,to give a haircut,B,Transmission + Interaction,s44,act,"2hHair,2hFluff,2hHair,2hHair<centre>,2hScissors-Hold<centre>,2hBrush-Hold<centre>,2hScissors-Hold<centre>",7.0,3.0,,testing,
1076,ex1_ch5_g0_police_officer_A_TI,chain5,0,police officer,A,Transmission + Interaction,s21,person,"Frown+1hPoint.Knock<right>,1hBadge<left>, 1hPoint.Knock<right>,2hHat,1hKnock<right>,1hFist",6.0,1.0,,testing,
1077,ex1_ch5_g0_prison_A_TI,chain5,0,prison,A,Transmission + Interaction,s22,loc,"1hPalm<rightleft>,2hHoldBars,look,2hHoldBars<shake>",4.0,1.0,,testing,
1078,ex1_ch5_g0_handcuffs_A_TI,chain5,0,handcuffs,A,Transmission + Interaction,s23,obj,2hFists.wristsX<hold>,1.0,0.0,,testing,
1079,ex1_ch5_g0_to_make_an_arrest_B_TI,chain5,0,to make an arrest,B,Transmission + Interaction,s48,act,"Cry+2hFists.wristsTogether<out>,2hFists.wristsTogether<in>",2.0,1.0,,testing,
1080,ex1_ch5_g1_frying_pan_A_TI,chain5,1,frying pan,A,Transmission + Interaction,full41,obj,"1hHoldPan<shake>,1hHoldPan<toss>,all",3.0,1.0,3.715324,testing,1.0
1081,ex1_ch5_g1_to_sing_A_TI,chain5,1,to sing,A,Transmission + Interaction,full41,act,"2hSing,1hSing<left>,(1hPalm,1hPoint<read>),1hSing<left>",5.0,1.0,6.918408,testing,0.0
1082,ex1_ch5_g1_photographer_A_TI,chain5,1,photographer,A,Transmission + Interaction,full41,person,"1hThumbSelf<self-repeated>,2hCamera<symm-1Press>",2.0,0.0,2.828488,testing,1.0
1083,ex1_ch5_g1_concert_hall_A_TI,chain5,1,concert hall,A,Transmission + Interaction,full41,loc,"2hBox<full>,2hSpace,1hSing<left>",3.0,0.0,3.980298,testing,1.0
1084,ex1_ch5_g1_church_A_TI,chain5,1,church,A,Transmission + Interaction,full41,loc,"1hOpenDoor+look,2hPray,1hCross,2hPray",4.0,1.0,3.924273,testing,1.0
1085,ex1_ch5_g1_scissors_A_TI,chain5,1,scissors,A,Transmission + Interaction,full41,obj,"1hPalm,1hScissors<rightleft>",2.0,0.0,2.574106,testing,1.0
1086,ex1_ch5_g1_police_officer_A_TI,chain5,1,police officer,A,Transmission + Interaction,full41,person,"1hKnock<left>,1hBadge<right>,2hHat",3.0,0.0,2.277642,testing,1.0
1087,ex1_ch5_g1_hairdresser_A_TI,chain5,1,hairdresser,A,Transmission + Interaction,full41,person,"1hBrush<centre-repeated>,2hScissors-Hold<centre>",2.0,0.0,4.698804,testing,0.0
1088,ex1_ch5_g1_to_preach_A_TI,chain5,1,to preach,A,Transmission + Interaction,full41,act,"1hCollar<leftright>,2hOpenBook,1hFingerWag<repeated-leftright>",3.0,0.0,3.961198,testing,0.0
1089,ex1_ch5_g1_restaurant_A_TI,chain5,1,restaurant,A,Transmission + Interaction,full41,loc,"2hOpenBook,(1hPalm,1hPointatObj<atObj>)+look,2hDine",4.0,0.0,3.290168,testing,1.0
1090,ex1_ch5_g1_to_make_an_arrest_A_TI,chain5,1,to make an arrest,A,Transmission + Interaction,full41,act,2hwrists.Together+Sad,1.0,0.0,2.964661,testing,1.0
1091,ex1_ch5_g1_vicar_A_TI,chain5,1,vicar,A,Transmission + Interaction,full41,person,"2hPray,1hCollar<leftright>,2hPray",3.0,1.0,5.516222,testing,1.0
1092,ex1_ch5_g1_to_give_a_haircut_A_TI,chain5,1,to give a haircut,A,Transmission + Interaction,full41,act,"1hBrush<centre-repeated>,2hScissors-Hold<centre>,1hPointSelf<self>,1hPoint<away-centre>",4.0,0.0,5.120461,testing,0.0
1093,ex1_ch5_g1_microphone_A_TI,chain5,1,microphone,A,Transmission + Interaction,full41,obj,"(1hMicrophone,1hPointatObj<atObj>)",2.0,0.0,2.829098,testing,1.0
1094,ex1_ch5_g1_bible_A_TI,chain5,1,bible,A,Transmission + Interaction,full41,obj,"2hOpenBook,2hCross,2hPalms.Together",3.0,0.0,2.947914,testing,1.0
1095,ex1_ch5_g1_darkroom_A_TI,chain5,1,darkroom,A,Transmission + Interaction,full41,loc,2hPalm.Feel<all>+look,1.0,0.0,2.214129,testing,1.0
1096,ex1_ch5_g1_to_cook_A_TI,chain5,1,to cook,A,Transmission + Interaction,full41,act,"2hBowl-Mix,1hPour<right>,1hPour<left>",3.0,1.0,2.991427,testing,1.0
1097,ex1_ch5_g1_prison_A_TI,chain5,1,prison,A,Transmission + Interaction,full41,loc,"1hPalm<leftright>,2hHoldBars+look",2.0,0.0,3.219263,testing,1.0
1098,ex1_ch5_g1_chef_A_TI,chain5,1,chef,A,Transmission + Interaction,full41,person,"2hBowl-Mix,2hHat,2hBowl-Mix",3.0,1.0,3.043979,testing,1.0
1099,ex1_ch5_g1_to_take_a_photo_A_TI,chain5,1,to take a photo,A,Transmission + Interaction,full41,act,"Walk,1hPoint<away>,2hCamera<asymm-1Press>",3.0,0.0,4.019988,testing,1.0
1100,ex1_ch5_g1_camera_A_TI,chain5,1,camera,A,Transmission + Interaction,full41,obj,"2hCamera<symm-1Press>,1hPointatObj<atObj>,2hCamera<symm-1Press>",3.0,1.0,2.47388,testing,1.0
1101,ex1_ch5_g1_handcuffs_A_TI,chain5,1,handcuffs,A,Transmission + Interaction,full41,obj,"2hHoldWrist<left>,2hHoldWrist<right>,1hPointatObj<atObj>",3.0,1.0,3.017264,testing,1.0
1102,ex1_ch5_g1_hair_salon_A_TI,chain5,1,hair salon,A,Transmission + Interaction,full41,loc,"1hOpenDoor,1hWave,1hPoint<hair>,2hScissors-HoldHair<right>,2hFluff",5.0,0.0,5.678762,testing,1.0
1103,ex1_ch5_g1_singer_A_TI,chain5,1,singer,A,Transmission + Interaction,full41,person,"1hSing<right>,1hPointSelf<self-repeated>,1hSing<right>",3.0,1.0,2.900374,testing,1.0
1104,ex1_ch5_g1_darkroom_B_TI,chain5,1,darkroom,B,Transmission + Interaction,full42,loc,2hPalm.Feel<all>,1.0,0.0,3.560187,testing,1.0
1105,ex1_ch5_g1_restaurant_B_TI,chain5,1,restaurant,B,Transmission + Interaction,full42,loc,"1hOpenDoor,2hOpenBook,(1hPalm,1hPoint<read>)+look<right>,2hDine",5.0,0.0,6.829893,testing,1.0
1106,ex1_ch5_g1_to_make_an_arrest_B_TI,chain5,1,to make an arrest,B,Transmission + Interaction,full42,act,"2hwrists.Together+Sad,HeadShake",2.0,0.0,3.392802,testing,1.0
1107,ex1_ch5_g1_to_take_a_photo_B_TI,chain5,1,to take a photo,B,Transmission + Interaction,full42,act,2hCamera<asymm-1Press>,1.0,0.0,2.42692,testing,1.0
1108,ex1_ch5_g1_hair_salon_B_TI,chain5,1,hair salon,B,Transmission + Interaction,full42,loc,"1hOpenDoor,(1hPalm,1hPointatObj<atObj>),2hScissors-HoldHair<right>",4.0,0.0,5.14658,testing,1.0
1109,ex1_ch5_g1_bible_B_TI,chain5,1,bible,B,Transmission + Interaction,full42,obj,"2hOpenBook,2hCross",2.0,0.0,2.526142,testing,1.0
1110,ex1_ch5_g1_handcuffs_B_TI,chain5,1,handcuffs,B,Transmission + Interaction,full42,obj,"(1hFist,1hPointatObj<atObj>),2hHoldWrist<left>,2hHoldWrist<right>",4.0,1.0,3.527193,testing,0.0
1111,ex1_ch5_g1_chef_B_TI,chain5,1,chef,B,Transmission + Interaction,full42,person,"1hPointSelf<self-repeated>+ME,2hHat,(1hHoldPan<hold>,1hStir),1hPointSelf<self-repeated>,ME",6.0,1.0,5.260543,testing,1.0
1112,ex1_ch5_g1_singer_B_TI,chain5,1,singer,B,Transmission + Interaction,full42,person,"1hPointSelf<self-repeated>+ME,(Sing+1hMicrophone<hold>),1hPointSelf<self-repeated>+ME",3.0,1.0,3.885721,testing,1.0
1113,ex1_ch5_g1_to_sing_B_TI,chain5,1,to sing,B,Transmission + Interaction,full42,act,Sing,1.0,0.0,3.484787,testing,1.0
1114,ex1_ch5_g1_to_cook_B_TI,chain5,1,to cook,B,Transmission + Interaction,full42,act,"1hPour<right>,1hHoldPan<shake>,(1hHoldPan<hold>,1hStir),1hPour<left>,2hGive",6.0,2.0,5.721025,testing,1.0
1115,ex1_ch5_g1_concert_hall_B_TI,chain5,1,concert hall,B,Transmission + Interaction,full42,loc,"2hBox<full>,1hOpenDoor,2hSing<right>,2hViolin<play>",4.0,0.0,4.657256,testing,1.0
1116,ex1_ch5_g1_photographer_B_TI,chain5,1,photographer,B,Transmission + Interaction,full42,person,"1hThumbSelf<self-repeated>+ME,2hCamera<asymm-pressRepeated*2>,1hThumbSelf<self-repeated>+ME",3.0,1.0,3.559589,testing,1.0
1117,ex1_ch5_g1_scissors_B_TI,chain5,1,scissors,B,Transmission + Interaction,full42,obj,"1hPalm,1hScissors<leftright>",2.0,0.0,2.078325,testing,1.0
1118,ex1_ch5_g1_to_preach_B_TI,chain5,1,to preach,B,Transmission + Interaction,full42,act,1hCollar+Grimace,1.0,0.0,3.518492,testing,0.0
1119,ex1_ch5_g1_police_officer_B_TI,chain5,1,police officer,B,Transmission + Interaction,full42,person,"1hPoint<away-right>,1hGrab,1hBadge+BADGE",3.0,0.0,2.748753,testing,1.0
1120,ex1_ch5_g1_camera_B_TI,chain5,1,camera,B,Transmission + Interaction,full42,obj,"(1hC,1hPointatObj<atObj>),2hCamera<asymm-pressRepeated*2>,(1hC,1hPointatObj<atObj>)",5.0,2.0,4.134824,testing,1.0
1121,ex1_ch5_g1_church_B_TI,chain5,1,church,B,Transmission + Interaction,full42,loc,"1hOpenDoor+look,2hPray",2.0,0.0,4.040823,testing,1.0
1122,ex1_ch5_g1_microphone_B_TI,chain5,1,microphone,B,Transmission + Interaction,full42,obj,"(1hMicrophone<hold>,1hPointatObj<atObj>),(Sing+1hMicrophone<hold>),1hPointatObj<atObj>",4.0,2.0,2.63807,testing,1.0
1123,ex1_ch5_g1_to_give_a_haircut_B_TI,chain5,1,to give a haircut,B,Transmission + Interaction,full42,act,"1hBrush<centre>,2hScissors-Hold<centre>",2.0,0.0,4.42973,testing,0.0
1124,ex1_ch5_g1_hairdresser_B_TI,chain5,1,hairdresser,B,Transmission + Interaction,full42,person,"1hPointSelf<self-repeated>+ME,2hScissors-Hold<centre>,1hPointSelf<self-repeated>+ME",3.0,1.0,4.055193,testing,1.0
1125,ex1_ch5_g1_prison_B_TI,chain5,1,prison,B,Transmission + Interaction,full42,loc,"1hPalm<leftright>,2hHoldBars<shake>",2.0,0.0,3.437727,testing,1.0
1126,ex1_ch5_g1_frying_pan_B_TI,chain5,1,frying pan,B,Transmission + Interaction,full42,obj,"(1hHoldPan<hold>,1hPointatObj<atObj>,1hHoldPan<shake>,(1hHoldPan<hold>,1hPointatObj<atObj>)",5.0,3.0,3.389935,testing,1.0
1127,ex1_ch5_g1_vicar_B_TI,chain5,1,vicar,B,Transmission + Interaction,full42,person,"2hPray,1hCollar<leftright>,2hPray",3.0,1.0,3.61083,testing,1.0
1128,ex1_ch5_g2_darkroom_A_TI,chain5,2,darkroom,A,Transmission + Interaction,full43,loc,2hPalm.Feel<left>,1.0,0.0,1.94395,testing,1.0
1129,ex1_ch5_g2_to_give_a_haircut_A_TI,chain5,2,to give a haircut,A,Transmission + Interaction,full43,act,"1hBrush<centre>,1hScissors<rightleft>",2.0,0.0,2.865633,testing,1.0
1130,ex1_ch5_g2_microphone_A_TI,chain5,2,microphone,A,Transmission + Interaction,full43,obj,"Sing+1hMicrophone<hold>,(1hMicrophone<hold>,1hPointatObj<atObj>)",3.0,1.0,2.045902,testing,1.0
1131,ex1_ch5_g2_vicar_A_TI,chain5,2,vicar,A,Transmission + Interaction,full43,person,"1hCollar<rightleft>,2hOpenBook,1hPointSelf<self-repeated>,2hOpenBook",4.0,1.0,4.043234,testing,1.0
1132,ex1_ch5_g2_prison_A_TI,chain5,2,prison,A,Transmission + Interaction,full43,loc,"1hCloseDoor,2hHoldBars",2.0,0.0,3.010539,testing,1.0
1133,ex1_ch5_g2_hairdresser_A_TI,chain5,2,hairdresser,A,Transmission + Interaction,full43,person,"1hBrush<centre>,1hScissors<rightleft>,1hPointSelf<self-repeated>",3.0,0.0,3.444633,testing,1.0
1134,ex1_ch5_g2_scissors_A_TI,chain5,2,scissors,A,Transmission + Interaction,full43,obj,"1hPalm,1hScissors<rightleft>",2.0,0.0,1.828392,testing,1.0
1135,ex1_ch5_g2_police_officer_A_TI,chain5,2,police officer,A,Transmission + Interaction,full43,person,"1hFingerWag<rightleft>,2hHoldWrist<left>,2hHoldWrist<right>,2hRun",4.0,1.0,5.925077,testing,0.0
1136,ex1_ch5_g2_to_sing_A_TI,chain5,2,to sing,A,Transmission + Interaction,full43,act,"(1hPalm,1hPointatObj<atObj>),1hSing",3.0,0.0,3.026364,testing,1.0
1137,ex1_ch5_g2_singer_A_TI,chain5,2,singer,A,Transmission + Interaction,full43,person,"1hPointSelf<self-repeated>,1hSing",2.0,0.0,2.578622,testing,1.0
1138,ex1_ch5_g2_concert_hall_A_TI,chain5,2,concert hall,A,Transmission + Interaction,full43,loc,"2hSpace,1hPoint<rightleft-repeated>,1hSing,1hPoint<rightleft-repeated>",4.0,1.0,6.076964,testing,0.0
1139,ex1_ch5_g2_chef_A_TI,chain5,2,chef,A,Transmission + Interaction,full43,person,"2hBowl-Mix,2hHat",2.0,0.0,2.23288,testing,0.0
1140,ex1_ch5_g2_hair_salon_A_TI,chain5,2,hair salon,A,Transmission + Interaction,full43,loc,"1hOpenDoor,1hWave,1hScissors<rightleft>,1hFluff",4.0,0.0,3.735438,testing,0.0
1141,ex1_ch5_g2_restaurant_A_TI,chain5,2,restaurant,A,Transmission + Interaction,full43,loc,"(1hPalm,1hPointatObj<atObj>)+look,2hDine",3.0,0.0,3.057977,testing,1.0
1142,ex1_ch5_g2_to_make_an_arrest_A_TI,chain5,2,to make an arrest,A,Transmission + Interaction,full43,act,"1hStop,2hHoldWrist<left>,2hHoldWrist<right>,2hFists",4.0,1.0,3.419402,testing,0.0
1143,ex1_ch5_g2_camera_A_TI,chain5,2,camera,A,Transmission + Interaction,full43,obj,"2hCamera<asymm-pressRepeated*2>,1hPointatObj<atObj>",2.0,0.0,2.033233,testing,1.0
1144,ex1_ch5_g2_frying_pan_A_TI,chain5,2,frying pan,A,Transmission + Interaction,full43,obj,1hHoldPan<shake>,1.0,0.0,1.554894,testing,1.0
1145,ex1_ch5_g2_to_cook_A_TI,chain5,2,to cook,A,Transmission + Interaction,full43,act,"2hBowl-Mix,1hPour<right>,1hPour<right>",3.0,1.0,3.050634,testing,1.0
1146,ex1_ch5_g2_bible_A_TI,chain5,2,bible,A,Transmission + Interaction,full43,obj,"2hOpenBook,2hCross",2.0,0.0,2.651561,testing,1.0
1147,ex1_ch5_g2_to_preach_A_TI,chain5,2,to preach,A,Transmission + Interaction,full43,act,"2hOpenBook,1hCollar,2hOpenBook,1hFingerWag<leftright>",4.0,1.0,3.239167,testing,1.0
1148,ex1_ch5_g2_church_A_TI,chain5,2,church,A,Transmission + Interaction,full43,loc,"2hRoof,2hCross",2.0,0.0,2.377801,testing,1.0
1149,ex1_ch5_g2_to_take_a_photo_A_TI,chain5,2,to take a photo,A,Transmission + Interaction,full43,act,"2hCamera<asymm-pressRepeated*2>,look,2hCamera<asymm-pressRepeated*2>",3.0,1.0,3.085784,testing,1.0
1150,ex1_ch5_g2_handcuffs_A_TI,chain5,2,handcuffs,A,Transmission + Interaction,full43,obj,"2hHoldWrist<left>,2hHoldWrist<right>,2hFists<emph>",3.0,1.0,3.013794,testing,1.0
1151,ex1_ch5_g2_photographer_A_TI,chain5,2,photographer,A,Transmission + Interaction,full43,person,"1hPointSelf<self-repeated>,2hCamera<asymm-pressRepeated*3>",2.0,0.0,2.414142,testing,1.0
1152,ex1_ch5_g2_vicar_B_TI,chain5,2,vicar,B,Transmission + Interaction,full44,person,"1hCollar,2hOpenBook,1hPointSelf<self-repeated>,2hOpenBook",4.0,1.0,5.032135,testing,1.0
1153,ex1_ch5_g2_to_sing_B_TI,chain5,2,to sing,B,Transmission + Interaction,full44,act,"1hSing<repeated>,(1hPalm,1hPointatObj<atObj>),1hSing<repeated>",4.0,1.0,4.075884,testing,1.0
1154,ex1_ch5_g2_hairdresser_B_TI,chain5,2,hairdresser,B,Transmission + Interaction,full44,person,"1hPointSelf<self-repeated>,1hBrush<centre-repeated>",2.0,0.0,4.127591,testing,0.0
1155,ex1_ch5_g2_to_give_a_haircut_B_TI,chain5,2,to give a haircut,B,Transmission + Interaction,full44,act,"1hBrush<centre-repeated>,2hScissors-Hold<centre>",2.0,0.0,4.291959,testing,1.0
1156,ex1_ch5_g2_to_preach_B_TI,chain5,2,to preach,B,Transmission + Interaction,full44,act,"2hOpenBook,(1hPalm,1hGive<right>)",3.0,0.0,2.623059,testing,1.0
1157,ex1_ch5_g2_church_B_TI,chain5,2,church,B,Transmission + Interaction,full44,loc,"2hPalm.Line<above>,2hRoof,2hCross",3.0,0.0,4.649941,testing,0.0
1158,ex1_ch5_g2_bible_B_TI,chain5,2,bible,B,Transmission + Interaction,full44,obj,"2hOpenBook,2hCross",2.0,0.0,2.960195,testing,1.0
1159,ex1_ch5_g2_microphone_B_TI,chain5,2,microphone,B,Transmission + Interaction,full44,obj,,,,0.232726,testing,0.0
1160,ex1_ch5_g2_to_make_an_arrest_B_TI,chain5,2,to make an arrest,B,Transmission + Interaction,full44,act,1hPull,1.0,0.0,2.340201,testing,0.0
1161,ex1_ch5_g2_restaurant_B_TI,chain5,2,restaurant,B,Transmission + Interaction,full44,loc,"2hOpenBook,(1hPalm,1hPointatObj<atObj>)+look+nod,2hDine",4.0,0.0,3.526289,testing,1.0
1162,ex1_ch5_g2_handcuffs_B_TI,chain5,2,handcuffs,B,Transmission + Interaction,full44,obj,"2hHoldWrist<right>,2hHoldWrist<left>,1hPointatObj<atObj>",3.0,1.0,2.355498,testing,1.0
1163,ex1_ch5_g2_police_officer_B_TI,chain5,2,police officer,B,Transmission + Interaction,full44,person,"1hPutHat,1hPointSelf<self-repeated>,2hHoldWrist<left>,2hHoldWrist<right>",4.0,1.0,3.45955,testing,1.0
1164,ex1_ch5_g2_scissors_B_TI,chain5,2,scissors,B,Transmission + Interaction,full44,obj,"1hPalm,1hScissors<leftright>",2.0,0.0,2.448253,testing,1.0
1165,ex1_ch5_g2_to_take_a_photo_B_TI,chain5,2,to take a photo,B,Transmission + Interaction,full44,act,"2hCamera<asymm-pressRepeated*3>,nod,2hCamera<asymm-pressRepeated*3>",3.0,1.0,4.184132,testing,1.0
1166,ex1_ch5_g2_photographer_B_TI,chain5,2,photographer,B,Transmission + Interaction,full44,person,"1hPointSelf<self-repeated>,2hCamera<asymm-pressRepeated*3>",2.0,0.0,2.276219,testing,1.0
1167,ex1_ch5_g2_frying_pan_B_TI,chain5,2,frying pan,B,Transmission + Interaction,full44,obj,,,,0.254573,testing,1.0
1168,ex1_ch5_g2_darkroom_B_TI,chain5,2,darkroom,B,Transmission + Interaction,full44,loc,2hPalm.Feel<all>,1.0,0.0,1.657881,testing,1.0
1169,ex1_ch5_g2_concert_hall_B_TI,chain5,2,concert hall,B,Transmission + Interaction,full44,loc,,,,0.216616,testing,1.0
1170,ex1_ch5_g2_to_cook_B_TI,chain5,2,to cook,B,Transmission + Interaction,full44,act,"2hBowl-Mix,1hPour<right>",2.0,0.0,2.268202,testing,1.0
1171,ex1_ch5_g2_prison_B_TI,chain5,2,prison,B,Transmission + Interaction,full44,loc,"1hCloseDoor,2hHoldBars",2.0,0.0,1.787723,testing,1.0
1172,ex1_ch5_g2_singer_B_TI,chain5,2,singer,B,Transmission + Interaction,full44,person,"1hPointSelf<self-repeated>,1hSing<left>",2.0,0.0,2.660973,testing,1.0
