comparison_id,pair,referent,hands_dtw,A_hands,B_hands,average_distance,average_distance_xyz,left_wrist,right_wrist,left_thumb,right_thumb,left_index,right_index,left_middle,right_middle,left_ring,right_ring,left_pinky,right_pinky,left_right_index,right_left_index,average_size,size_A,left_size_A,right_size_A,size_B,left_size_B,right_size_B,location,handshape,orientation,movement,sim_notes,speaker_1,round_1,director_1,target_1,accuracy_1,begin_time_1_adj,end_time_1_adj,duration_1_adj,iconic_1,A_LH_gesture_referent_1,A_RH_gesture_referent_1,B_LH_gesture_referent_1,B_RH_gesture_referent_1,A_speech_eng_1,B_speech_eng_1,speaker_2,round_2,director_2,target_2,accuracy_2,begin_time_2_adj,end_time_2_adj,duration_2_adj,iconic_2,A_LH_gesture_referent_2,A_RH_gesture_referent_2,B_LH_gesture_referent_2,B_RH_gesture_referent_2,A_speech_eng_2,B_speech_eng_2
993,22,09C,right_left,right,left,0.3716323687416116,0.3723961792270573,1.0055299212325546,0.618554251788539,0.0842036949910434,0.3261624086168944,0.1482266991504348,0.316514191408449,0.1311314650953257,0.3112476726794995,0.1192263807648972,0.2958624045292625,0.1057965226024867,0.2543284885609702,0.2782469818982876,0.1130384054963165,0.278338713646053,0.3699480418309537,0.608541150224335,0.1313549334375726,0.1867293854611522,0.3486498062364387,0.0248089646858658,,,,,,A,1.0,A,9.0,,750928.0,752510.0,1582.0,True,,09C,,,Because he has one protrusion like that.,,B,2.0,B,9.0,,1243911.0,1244241.0,330.0,True,,,09C,,,And um a handle and a thingy at the bottom so it doesn't fall over.
994,22,14C,right,right,right,0.2089981302895351,0.2116972073691199,,0.3425564036044933,,0.148852092447441,,0.2039519432911379,,0.2049652439696533,,0.2005232768668629,,0.1531398215576226,,,0.3607789003650575,0.2673030775635587,0.0935963120255112,0.4410098431016061,0.4542547231665564,0.1159956208937418,0.792513825439371,,,,,,B,1.0,B,14.0,,799989.0,800369.0,380.0,True,,,,14C,,Which goes down like this.,A,1.0,B,14.0,,834220.0,834980.0,760.0,True,,14C,,,"And before is indeed such a tube, voo- before.",
995,22,14A,right,right,right,0.2442272657615454,0.2499309492801945,,0.5685516684604701,,0.0360806831822711,,0.2582379815757752,,0.2436884235006532,,0.2228945447027183,,0.1359102931473844,,,0.0815327288708634,0.1229960353048657,0.0391453556963734,0.2068467149133581,0.0400694224368611,0.0101644579343682,0.0699743869393541,,,,,,B,1.0,B,14.0,,816040.0,816480.0,440.0,True,,,,14A,,So say it i-it's like having a bun.,A,1.0,B,14.0,,827955.0,828395.0,440.0,True,,14A,,,"So it's a jar, he has on top he has a ball.",
996,22,14B,both,both,both,0.2786861999989621,0.2893716042129456,0.2236889196103462,0.2677433723120018,0.166748354602906,0.3551358770640884,0.3542229359192037,0.2601790044714651,0.4090315577480939,0.2181229049067009,0.3914046587283495,0.1975156317914173,0.3001032660062241,0.2003379168267479,,,0.3999732569103217,0.5696594456170184,0.5929908696656162,0.5463280215684206,0.230287068203625,0.2725672846624195,0.1880068517448305,,,,,,B,1.0,B,14.0,,819839.0,820179.0,340.0,True,,,14D,14B,,And on both sides you have tubes,A,1.0,B,14.0,,831805.0,832848.0,1043.0,True,14D,14B,,,And then two indeed two of those kind of arms.,
997,22,14D,both,both,both,0.2786861999989621,0.2893716042129456,0.2236889196103462,0.2677433723120018,0.166748354602906,0.3551358770640884,0.3542229359192037,0.2601790044714651,0.4090315577480939,0.2181229049067009,0.3914046587283495,0.1975156317914173,0.3001032660062241,0.2003379168267479,,,0.3999732569103217,0.5696594456170184,0.5929908696656162,0.5463280215684206,0.230287068203625,0.2725672846624195,0.1880068517448305,4.0,5.0,4.0,4.0,,B,1.0,B,14.0,,819839.0,820179.0,340.0,True,,,14D,14B,,And on both sides you have tubes,A,1.0,B,14.0,,831805.0,832848.0,1043.0,True,14D,14B,,,And then two indeed two of those kind of arms.,
998,22,11D,both,both,right,0.4975967250556371,0.4988013373130532,0.938620407680218,0.3417463623278589,0.3165335389446602,0.4715009490882774,0.4247169859263884,0.5030245455051328,0.4844246397619788,0.5020564899749671,0.5319544550171773,0.4873474528627034,0.5248303842528583,0.4444044893254248,,,0.3664047348176349,0.6361193684744034,0.6087454608451042,0.6634932761037027,0.0966901011608664,0.0319806080370283,0.1613995942847044,,,,,,A,1.0,A,11.0,,887426.0,888106.0,680.0,True,11D,11D,,,But with two lumps.,,B,1.0,A,11.0,,903170.0,903930.0,760.0,True,,,,11D,,"Yes, and um that stirrer looks like a so-so citrus juicer."
999,22,11B,both,both,left,0.3906003069197322,0.3935176102811554,0.0860020404642247,0.7022241866465395,0.3405208852624444,0.5990921681313083,0.3039657736565802,0.7496904807828085,0.1756577609530485,0.6349416102725374,0.0776973787462517,0.5498302417471208,0.0421027459240086,0.4254784104499135,,,0.0944263553124368,0.0998929263825066,0.0852616628867068,0.1145241898783063,0.0889597842423671,0.1074926036211283,0.0704269648636058,,,,,,A,1.0,A,11.0,,890541.0,890871.0,330.0,True,11B,11B,,,"And he has one of those, what you called, Mario noses on the front.",,B,2.0,B,11.0,,1051542.0,1051872.0,330.0,True,,,11B,,,Um it's the one with the mario nose
1000,22,11C,both,both,left,0.3324071376712817,0.3354950645826036,0.8595244479423808,0.8515863671045363,0.2457970182258396,0.2307495716109675,0.2779317613947598,0.1974223638458796,0.3803896959825573,0.1553824825998713,0.3157922357368502,0.1066330755768048,0.2845809116038444,0.0830957204310885,,,0.2277973616480881,0.3087846539876228,0.0231201391816979,0.5944491687935477,0.1468100693085533,0.1999227201560835,0.0936974184610231,1.0,2.0,0.0,0.0,,A,1.0,A,11.0,,896651.0,896981.0,330.0,True,11C,11C,,,"And on the side, yes, he has a kind of triangular rod sticking out.",,B,2.0,B,11.0,,1054131.0,1054461.0,330.0,True,,,11C,,,and the triangle earpiece.
1001,22,04D,both,right,both,0.3253055915016902,0.3261083759413513,0.3329383436338689,0.5752783179252013,0.2654205363493334,0.2853945879931227,0.4677142035527212,0.2737876027773406,0.4113722719511911,0.187548509105263,0.3825768734667129,0.202422563296847,0.3174112076934648,0.2018020802752165,,,0.1253206254984547,0.2252482213487431,0.1691170476201252,0.2813793950773611,0.0253930296481662,0.0154044489445299,0.0353816103518025,,,,,,B,1.0,B,4.0,,946900.0,947230.0,330.0,True,,,04D,04D,,"Say it it is rectangular, but flat.",A,1.0,B,4.0,,983412.0,984777.0,1365.0,True,,04D,,,And then that other piece is kind of like a wing like that.,
1002,22,04A,both,both,right,0.4224917259382582,0.4260765897215461,1.370374926045295,0.3805307846264576,0.0838836126289996,0.3447509523132728,0.1904161335564638,0.3632298408668893,0.3193366048143942,0.3980739693991701,0.3542759050028361,0.4845252854324456,0.3591597766623831,0.4213429199104905,,,0.2393936143043253,0.2369732806466508,0.2371546042961373,0.2367919569971642,0.2418139479619999,0.013398220546429,0.4702296753775707,,,,,,B,1.0,B,4.0,,958512.0,959112.0,600.0,True,,,,04A,,But the top is cut off.,A,1.0,B,4.0,,981239.0,981840.0,601.0,True,04A,04A,,,Then he has one of those rectangular hats on.,
1003,22,04C,right,right,right,0.2623240110497338,0.2715902436793924,,0.6842280445481229,,0.2473977824812268,,0.2279931948380294,,0.1049775201687601,,0.1419334585269109,,0.1674140657353529,,,0.1883189121192715,0.29068084516659,0.1499733020394281,0.4313883882937518,0.085956979071953,0.0501824708234676,0.1217314873204385,,,,,,B,1.0,B,4.0,,967061.0,967899.0,838.0,True,,,,04C,,Saying it goes so crooked.,A,1.0,B,4.0,,968843.0,969223.0,380.0,True,,04C,,,"Yes, such a crooked one.",
1004,22,14A,right_left,right,left,0.5588216628696189,0.5607593715217579,0.3370699456090262,2.11619426873802,0.0523264491970631,0.549443965488434,0.1005779891280827,0.5478389638505793,0.0528881352336452,0.4888291183908299,0.0687591279793175,0.4275414903072338,0.1402558095816224,0.3800349590634944,0.5869952668408358,0.5106721303123155,0.0805896533449701,0.0848616183324517,0.0844802423763578,0.0852429942885455,0.0763176883574886,0.1154974211215031,0.037137955593474,4.0,3.0,0.0,3.0,"left pp uses both hands, right pp only LH",A,2.0,A,14.0,,1036506.0,1036836.0,330.0,True,,14A,,,and then that pot has so two of those arms and then such a sphere,,B,3.0,B,14.0,,1334285.0,1334615.0,330.0,True,,,14A,,,This is the play rack with the bump on the top.
1005,22,11D,both,both,left,0.4520045497978645,0.4559296568157967,0.2199483515852174,2.3974591708888093,0.102558020144407,0.4016209965111862,0.0738058225416539,0.623815751740062,0.0549482128371209,0.569534555533799,0.0969271964458736,0.4637848934409439,0.0649739333881802,0.3546776925171194,,,0.1300288593309281,0.2091215314777133,0.2287651050435832,0.1894779579118433,0.0509361871841429,0.0776148521591614,0.0242575222091243,,,,,,B,2.0,B,11.0,,1052397.0,1052997.0,600.0,True,,,11D,,,Um it's the one with the mario nose,A,3.0,A,11.0,,1475609.0,1475939.0,330.0,True,11D-REP,11A,,,"and two sprites from above, one of which looks like a lemon thing and the other like a tape measure.",
1006,22,11C,right_left,right,left,0.4280478623684929,0.4289711865037686,0.8984460756106089,0.9576453305709706,0.3177307862525952,0.4496081807835109,0.4446609803570407,0.5427187200233231,0.5115975344415555,0.4907354576538844,0.477798984612286,0.444111435572986,0.4253610119557816,0.3837912427351979,0.1671640272263629,0.4450202027562712,0.218591144604005,0.2903722198994567,0.1380171908143704,0.442727248984543,0.1468100693085533,0.1999227201560835,0.0936974184610231,,,,,,B,2.0,B,11.0,,1054131.0,1054461.0,330.0,True,,,11C,,,and the triangle earpiece.,A,3.0,A,11.0,,1481569.0,1481899.0,330.0,True,,11C,,,And on the other- on one side it has one of those s- triangular bars.,
1007,22,07B,both,right,both,0.5878320211207253,0.5913804940336629,0.6641791952637611,0.5684221913352484,0.4928525781536164,0.4831000462792004,0.7252928769702877,0.6151010487843247,0.7538405031570948,0.6215868118625524,0.6814084309660152,0.5665572569546223,0.5323188152763243,0.3493244984456564,,,0.0883983300784468,0.0665372654815449,0.033123788788115,0.0999507421749749,0.1102593946753487,0.1403166096997752,0.0802021796509222,,,,,,B,2.0,B,7.0,,1089580.0,1090140.0,560.0,True,,,07B,07B,,This is the eh pot that has a table on it,A,3.0,A,7.0,,1377410.0,1377740.0,330.0,True,,07B,,,"Yes, this is the pot that has a hanging bench with one of those saucers on it.",
1008,22,12A,right,right,right,0.1860395238894329,0.1964845950402025,,0.5112363427413145,,0.1178874561083225,,0.1404358953490856,,0.132143720369149,,0.1102335880179918,,0.1043001407507342,,,0.149914359416077,0.1529611492571633,0.0178510113096448,0.2880712872046819,0.1468675695749907,0.1473586010970743,0.1463765380529072,,,,,,A,2.0,A,12.0,,1104837.0,1105167.0,330.0,True,,12A,,,"This is the one who was holding one tray, as you called it.",,B,3.0,B,12.0,,1362636.0,1363469.0,833.0,True,,,,12A,,and the round tray in the other hand.
1009,22,12B,left,left,left,0.2036308690104897,0.2064478938716681,0.6312284338026798,,0.1121100858693893,,0.1483539032953564,,0.1348733769109756,,0.1096952919647841,,0.0855241222197531,,,,0.1681663824093485,0.3031760661289482,0.5381747175874065,0.0681774146704898,0.0331566986897488,0.048688346279201,0.0176250511002966,,,,,,A,2.0,A,12.0,,1108247.0,1108607.0,360.0,True,12B-REP,,,,"And then on his other on the other side, that nose, there was such a thorn in it.",,B,3.0,B,12.0,,1360145.0,1360485.0,340.0,True,,,12B,,,This is um the pot with the nose or ear
1010,22,12C,right_left,right,left,0.2460305741406062,0.2485923303968403,0.5970105120967826,1.4897952968982522,0.2342970917390346,0.5585765155260614,0.2152023762639127,0.6968480118022613,0.2578119372659154,0.4208162295931466,0.2229150137373214,0.3745370455649133,0.1943292225234864,0.3235308208020691,0.6589611438338293,0.1158024035947204,0.3524776672498404,0.6036095227352423,0.212530761996501,0.9946882834739834,0.1013458117644385,0.1493944434462698,0.0532971800826073,,,,,,A,2.0,A,12.0,,1111911.0,1113611.0,1700.0,True,,12C,,,"And then on his other on the other side, that nose, there was such a thorn in it.",,B,3.0,B,12.0,,1360824.0,1361154.0,330.0,True,,,12C,,,with a trumpet coming out
1011,22,13A,both,both,both,0.3105277555224947,0.3241999092820849,0.9071102553257192,0.8635157864813996,0.0765645342038922,0.2870751484719966,0.217098009272888,0.2924197316754087,0.2106630183915167,0.1699196108775154,0.1906455184524996,0.1651828026938986,0.1907274150650502,0.1554112353581511,,,0.3124994894253554,0.494233668310312,0.6185031132929553,0.3699642233276688,0.1307653105403987,0.088384714790248,0.1731459062905495,,,,,,B,2.0,B,13.0,,1121598.0,1122378.0,780.0,True,,,13A,13A,,This is the one with the beads as ears,A,3.0,A,13.0,,1538996.0,1539336.0,340.0,True,13A-REP,13A-REP,,,"Okay, this is that jar with the beads",
1012,22,13B,right,right,right,0.3079603456114411,0.3101432674701521,,0.3153790398586309,,0.3293153638884663,,0.1787094414758177,,0.3482660968626162,,0.3574588192306013,,0.3186333123525141,,,0.4792549894451024,0.1660932177031011,0.0493774631061438,0.2828089723000584,0.7924167611871037,0.8764332496340214,0.708400272740186,,,,,,B,2.0,B,13.0,,1123868.0,1125901.0,2033.0,True,,,,13B,,And then such a round circle on the front.,A,3.0,A,13.0,,1542176.0,1542716.0,540.0,True,,13B,,,and that reverse question cloud,
1013,22,16B,right,right,right,0.2416443755647097,0.2478195002315778,,0.2874295320299994,,0.1150102617497913,,0.2878417510765221,,0.357065415906731,,0.2291526116436794,,0.1733666809815348,,,0.1317364999580457,0.1844187471522903,0.0592095687864956,0.3096279255180851,0.0790542527638011,0.0368857395491592,0.121222765978443,3.0,2.0,3.0,3.0,"left pp uses both hands, right pp only LH",A,2.0,A,16.0,,1150016.0,1150996.0,980.0,True,,16B,,,with say a square like this and it gets bigger and bigger.,,B,3.0,B,16.0,,1554323.0,1554653.0,330.0,True,,,,16B,,with the cube getting bigger and bigger
1014,22,15A,right,right,right,0.2734954614984554,0.2773358615828796,,0.9312936537304668,,0.0921364616627267,,0.1424190151375038,,0.2697918634622002,,0.1411320965657971,,0.0641996784320377,,,0.1950183498895006,0.1498980642279337,0.0657386251456635,0.2340575033102039,0.2401386355510675,0.0982817798005396,0.3819954913015955,,,,,,B,2.0,B,15.0,,1164316.0,1165236.0,920.0,True,,,,15A,,with the two protrusions on top,A,3.0,A,15.0,,1400162.0,1400822.0,660.0,True,,15A,,,And two of those sprites on top and such a platform.,
1015,22,15C,both,both,both,0.2834588624014905,0.2865834423712244,0.7920991393267868,1.0441371831279975,0.1744957203111225,0.1436529404465141,0.1365187195245322,0.1099336783365592,0.1328238681893081,0.1687530239735087,0.1246331120243285,0.2001060259377994,0.1274467256895914,0.2469062119298382,,,0.425374627325228,0.5979319015649935,0.8496702590914637,0.3461935440385235,0.2528173530854624,0.3264811593456931,0.1791535468252317,,,,,,B,2.0,B,15.0,,1168788.0,1169118.0,330.0,True,,,15C,15C,,and the platform that goes right through it.,A,3.0,A,15.0,,1401458.0,1402038.0,580.0,True,15C,15C,,,And two of those sprites on top and such a platform.,
1016,22,08B,both,both,both,0.1583890516981436,0.1634697491465783,0.2147181239768406,0.1255371241789452,0.1059770662555732,0.1362323966995768,0.0808880140619776,0.1859669718461486,0.0656337000222804,0.1806340359832482,0.1804546197060391,0.2054340274549974,0.2370421184087583,0.1821504217833383,,,0.3480912592216871,0.4526428741039434,0.518193546749176,0.387092201458711,0.2435396443394309,0.2674388555508892,0.2196404331279725,,,,,,A,2.0,A,8.0,,1184696.0,1185456.0,760.0,True,08B,08B,,,"And then, yes, with those two protrusions from the top.",,B,3.0,B,8.0,,1524458.0,1524788.0,330.0,True,,,08B,08B,,With those little things sticking out like that
1017,22,04A,right,right,right,0.2131369226539075,0.2156839782567392,,0.5303618177517612,,0.0784472009784686,,0.1111997486979521,,0.0585266960073156,,0.2481305485783588,,0.2521555239095884,,,0.0736858506021163,0.0831764662879314,0.0522779103195947,0.1140750222562682,0.0641952349163011,0.0375093661560383,0.0908811036765638,,,,,,A,2.0,A,4.0,,1220116.0,1220496.0,380.0,True,,04A,,,On top he had one of those pointy hats that had been cut off.,,B,3.0,B,4.0,,1410607.0,1410937.0,330.0,True,,,,04A,,"This is the birthday boy Job, but with the hat cut off"
1018,22,09C,right_left,right,left,0.4031376355529574,0.4070199189555912,0.5460107330955422,0.7497190254053588,0.1085316732460516,0.4384245016418157,0.1910118864904864,0.3219144516444076,0.1825141699040931,0.2572995567107544,0.1767576373733968,0.2384120167609799,0.1660882471499616,0.2217999951153471,0.2843724422840573,0.27933757259793,0.1838192458631227,0.1809091062650931,0.0740354187321642,0.2877827937980219,0.1867293854611522,0.3486498062364387,0.0248089646858658,,,,,,B,2.0,B,9.0,,1243911.0,1244241.0,330.0,True,,,09C,,,And um a handle and a thingy at the bottom so it doesn't fall over.,A,3.0,A,9.0,,1347499.0,1347979.0,480.0,True,,09C,,,This is the teacup again,
1019,22,10A+10B,both,both,both,0.1316967245965945,0.1370322152915276,0.1971865348826202,0.2408086623405254,0.0986428826421415,0.0702068580375782,0.0845691392463563,0.1281183468398798,0.0664671919332,0.182500634906642,0.0765396342734518,0.19210768930571,0.0737908824125846,0.1694222383384446,,,0.5178809199704251,0.7858330078989397,0.8458028197215758,0.7258631960763036,0.2499288320419103,0.2094814316450804,0.2903762324387403,,,,,,A,2.0,A,10.0,,1260156.0,1261596.0,1440.0,True,10E+10F,10A+10B,,,"Yes, this is that cup that has those protrusions on two sides,",,B,3.0,B,10.0,,1460951.0,1462451.0,1500.0,True,,,10E+10F,10A+10B,,Um this is the pot in a split
1020,22,10E+10F,both,both,both,0.1316967245965945,0.1370322152915276,0.1971865348826202,0.2408086623405254,0.0986428826421415,0.0702068580375782,0.0845691392463563,0.1281183468398798,0.0664671919332,0.182500634906642,0.0765396342734518,0.19210768930571,0.0737908824125846,0.1694222383384446,,,0.5178809199704251,0.7858330078989397,0.8458028197215758,0.7258631960763036,0.2499288320419103,0.2094814316450804,0.2903762324387403,4.0,4.0,4.0,4.0,,A,2.0,A,10.0,,1260156.0,1261596.0,1440.0,True,10E+10F,10A+10B,,,"Yes, this is that cup that has those protrusions on two sides,",,B,3.0,B,10.0,,1460951.0,1462451.0,1500.0,True,,,10E+10F,10A+10B,,Um this is the pot in a split
1021,22,05A,right,right,right,0.1049459085564675,0.1135948334746985,,0.205602064957528,,0.0504993487117464,,0.0615124377562405,,0.0950087897582022,,0.1139729415036596,,0.1030798686514285,,,0.1589665682708312,0.2015967982341033,0.0494282621481708,0.3537653343200358,0.116336338307559,0.0393724771309683,0.1933001994841497,,,,,,B,2.0,B,5.0,,1280884.0,1281264.0,380.0,True,,,,05A,,with the rod on the top going straight through like this.,A,2.0,B,5.0,,1287777.0,1288637.0,860.0,True,,05A,,,"Oh yes, yes, with one of those blocks on top, with that haircut.",
1022,22,05B,right,right,right,0.1541580629765784,0.15619651255668,,0.3846932314963558,,0.0707335837773183,,0.0308402542439908,,0.1211677086288787,,0.1787195185640401,,0.1387940811488868,,,0.2886592869165321,0.1881500916148247,0.017370300161585,0.3589298830680645,0.3891684822182394,0.263312332083448,0.5150246323530309,,,,,,B,2.0,B,5.0,,1283142.0,1284062.0,920.0,True,,,,05B,,And a nose with another rod going up like this.,A,3.0,A,5.0,,1513416.0,1513756.0,340.0,True,,05B-REP,,,And such a nose that is strange.,
1023,22,12B,left,left,left,0.2193594830961924,0.2233042165176032,0.2470077925398049,,0.1495516023521912,,0.1926229530236093,,0.1943988505806065,,0.2508113536802183,,0.2817643464007242,,,,0.1884417219936222,0.3437267452974957,0.5516038001919196,0.1358496904030718,0.0331566986897488,0.048688346279201,0.0176250511002966,,,,,,B,3.0,B,12.0,,1360145.0,1360485.0,340.0,True,,,12B,,,This is um the pot with the nose or ear,A,4.0,A,12.0,,1716714.0,1717114.0,400.0,True,12B,,,,This is (?) the pot with the tray and in the other side such a thorn.,
1024,22,12C,right_left,right,left,0.5545623147246813,0.5553032757705217,0.8485747948440973,1.7483099267874649,0.3401298448754312,0.584162963980035,0.4244968404597614,0.769227261119547,0.3087234828486522,0.4927723461311332,0.2529611175561155,0.4544262650829634,0.2422276825408844,0.392198660037316,0.1394815945840031,0.474650212380694,0.2747888340351282,0.4482318563058178,0.208023371041225,0.6884403415704107,0.1013458117644385,0.1493944434462698,0.0532971800826073,,,,,,B,3.0,B,12.0,,1360824.0,1361154.0,330.0,True,,,12C,,,with a trumpet coming out,A,4.0,A,12.0,,1717596.0,1718576.0,980.0,True,,12C,,,This is (?) the pot with the tray and in the other side such a thorn.,
1025,22,12A,right,right,right,0.3263218098164175,0.3315805381997811,,0.7587543611778627,,0.2213492675146921,,0.2938451090840678,,0.2779858636396252,,0.2263671759191023,,0.179629081563155,,,0.2677483320878994,0.3886290946008081,0.1920945856499127,0.5851636035517035,0.1468675695749907,0.1473586010970743,0.1463765380529072,,,,,,B,3.0,B,12.0,,1362636.0,1363469.0,833.0,True,,,,12A,,and the round tray in the other hand.,A,4.0,A,12.0,,1714952.0,1715592.0,640.0,True,,12A,,,This is (?) the pot with the tray and in the other side such a thorn.,
1026,22,07B,both,right,both,0.537932494400183,0.5492205636230043,0.2765869571493531,0.4851383110938861,0.5607761616671073,0.4556232483534368,0.7659990151088194,0.573451313068501,0.7755376396083885,0.5277266481824511,0.6608999091022316,0.5186696715578489,0.4644289900438366,0.3903520678663354,,,0.2154192176980542,0.0665372654815449,0.033123788788115,0.0999507421749749,0.3643011699145635,0.4079664059560932,0.3206359338730339,,,,,,A,3.0,A,7.0,,1377410.0,1377740.0,330.0,True,,07B,,,"Yes, this is the pot that has a hanging bench with one of those saucers on it.",,B,4.0,B,7.0,,1601780.0,1602110.0,330.0,True,,,07B,07B,,This is the floating table with the bowl on top.
1027,22,15A,right,right,right,0.3198315888185225,0.3219989269882393,,1.0663982922044628,,0.1295303168865955,,0.10569550169447,,0.2259411345322183,,0.2350366993332797,,0.1563875882601088,,,0.1567779307049366,0.1498980642279337,0.0657386251456635,0.2340575033102039,0.1636577971819395,0.1411971077229757,0.1861184866409033,,,,,,A,3.0,A,15.0,,1400162.0,1400822.0,660.0,True,,15A,,,And two of those sprites on top and such a platform.,,B,4.0,B,15.0,,1622141.0,1622471.0,330.0,True,,,,15A,,And the two sprites sticking out.
1028,22,15C,both,both,right,0.2419715003412148,0.2471515183690747,0.4458684771925139,0.8442895205792923,0.0834912187353415,0.113432674744434,0.1768450246322703,0.1364974814139205,0.2446699664536729,0.1212307194768215,0.2659682947055943,0.1191691911921769,0.2691131937989105,0.0830822411696285,,,0.4120981224814845,0.5979319015649935,0.8496702590914637,0.3461935440385235,0.2262643433979755,0.0468854825851677,0.4056432042107832,,,,,,A,3.0,A,15.0,,1401458.0,1402038.0,580.0,True,15C,15C,,,And two of those sprites on top and such a platform.,,B,4.0,B,15.0,,1620255.0,1620595.0,340.0,True,,,,15C,,with the tray going through the pot
1029,22,10A+10B,both,both,both,0.1905894549330966,0.1956448204656665,0.5751287884872317,0.4227580481939508,0.0840984512765559,0.0790182790882857,0.075899538247743,0.1833483694983929,0.0738767366812594,0.2419069293531379,0.0769457440665924,0.2357020507605225,0.0562891156156737,0.1821014079278131,,,0.2604803586195731,0.2710318851972358,0.2345885538619398,0.3074752165325319,0.2499288320419103,0.2094814316450804,0.2903762324387403,,,,,,B,3.0,B,10.0,,1460951.0,1462451.0,1500.0,True,,,10E+10F,10A+10B,,Um this is the pot in a split,A,4.0,A,10.0,,1631460.0,1632940.0,1480.0,True,10E+10F,10A+10B,,,This is the pot split with a solar panel from behind.,
1030,22,10E+10F,both,both,both,0.1905894549330966,0.1956448204656665,0.5751287884872317,0.4227580481939508,0.0840984512765559,0.0790182790882857,0.075899538247743,0.1833483694983929,0.0738767366812594,0.2419069293531379,0.0769457440665924,0.2357020507605225,0.0562891156156737,0.1821014079278131,,,0.2604803586195731,0.2710318851972358,0.2345885538619398,0.3074752165325319,0.2499288320419103,0.2094814316450804,0.2903762324387403,,,,,,B,3.0,B,10.0,,1460951.0,1462451.0,1500.0,True,,,10E+10F,10A+10B,,Um this is the pot in a split,A,4.0,A,10.0,,1631460.0,1632940.0,1480.0,True,10E+10F,10A+10B,,,This is the pot split with a solar panel from behind.,
1031,22,11D,both,both,both,0.5611961746561348,0.5635950811638342,1.7766992117614688,1.826397916699684,0.098378787765432,0.2921458795114965,0.0702787533901109,0.6460924149290688,0.0838611552973342,0.6839944435969015,0.0489004280833978,0.6145770267734774,0.08645202521862,0.5065760528466255,,,0.2321770378597163,0.2091215314777133,0.2287651050435832,0.1894779579118433,0.2552325442417194,0.2668205684071882,0.2436445200762506,,,,,,A,3.0,A,11.0,,1475609.0,1475939.0,330.0,True,11D-REP,11A,,,"and two sprites from above, one of which looks like a lemon thing and the other like a tape measure.",,B,6.0,B,11.0,,1920264.0,1920604.0,340.0,True,,,11D,11D,,And the citrus thing on his head.
1032,22,11A,right,right,right,0.1588984491500022,0.1623442747571873,,0.505868852022936,,0.0610867907711652,,0.073192736282623,,0.1334595323271312,,0.1007568196009302,,0.0790259638952275,,,0.0786022760765153,0.0809362039917026,0.0199352562649334,0.1419371517184718,0.0762683481613281,0.0623422298453916,0.0901944664772645,5.0,2.0,1.0,2.0,,A,3.0,A,11.0,,1479727.0,1480057.0,330.0,True,,11A,,,"and two sprites from above, one of which looks like a lemon thing and the other like a tape measure.",,B,4.0,B,11.0,,1640814.0,1641144.0,330.0,True,,,,11A,,with the tape measure
1033,22,11C,right,right,right,0.1747745490267409,0.1792710307009455,,0.6262504727155733,,0.0836662831644786,,0.1130775527920543,,0.0944262970371497,,0.0713783565644389,,0.0598483318867503,,,0.2339296089678643,0.2026661651386132,0.0453695161427157,0.3599628141345107,0.2651930527971153,0.044778787092935,0.4856073185012957,,,,,,A,3.0,A,11.0,,1482491.0,1483651.0,1160.0,True,,11C-REP,,,And on the other- on one side it has one of those s- triangular bars.,,B,4.0,B,11.0,,1646019.0,1646349.0,330.0,True,,,,11C,,And the triangle ear.
1034,22,13B+13C,both,both,right,0.4587589984286003,0.4632721091726871,0.4317266485717821,0.8710874354732755,0.3633230439299647,0.3631296047622696,0.4593958736914543,0.6451476235925038,0.4619136489640331,0.5026533427964258,0.3081273551743255,0.4657546319279813,0.2131011588334027,0.4197476134257852,,,0.2464237208815846,0.3444051504020702,0.3316649838125768,0.3571453169915636,0.148442291361099,0.0928088002073113,0.2040757825148868,,,,,,A,3.0,A,13.0,,1543178.0,1543508.0,330.0,True,13B+13C,13B+13C,,,and that reverse question cloud,,B,4.0,B,13.0,,1581100.0,1581430.0,330.0,True,,,,13B+13C,,This is the bead with the reverse question cloud.
1035,22,16B,both,both,right,0.4142832065163277,0.4177737339706993,0.4606688295693149,0.4286988468429316,0.475098107428784,0.2283342470611832,0.5884642621537902,0.4266187095285108,0.533253089197058,0.4548402830938416,0.4456038138235956,0.3988783390185127,0.2427090627890886,0.2882308876893208,,,0.1502916838899535,0.2215291150161059,0.1602748002716866,0.2827834297605252,0.0790542527638011,0.0368857395491592,0.121222765978443,,,,,,B,3.0,B,16.0,,1554323.0,1554653.0,330.0,True,,,,16B,,with the cube getting bigger and bigger,A,4.0,A,16.0,,1658674.0,1659004.0,330.0,True,16B,16B,,,And those squares getting bigger and bigger.,
1036,22,16C,both,both,right,0.3990419771309061,0.4056803826914038,1.5615472510597723,0.413814503367604,0.3216574619215211,0.0988605472114219,0.4933019903400755,0.1760062355409868,0.3742361150462998,0.2177622693750363,0.2995426986525414,0.247046846277198,0.2448345316105484,0.3398932751678679,,,0.2445737932595559,0.3337429672433998,0.0926357693581899,0.5748501651286098,0.155404619275712,0.0995618165593523,0.2112474219920716,,,,,,B,3.0,B,16.0,,1556453.0,1556834.0,381.0,True,,,,16C,,and the bowling pawns,A,6.0,A,16.0,,1931341.0,1931671.0,330.0,True,16C-REP,16A,,,This is the pot with the two bowling rods out of it,
